ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0478552010699667,0.47582142375158926,0.2189527633577209,2.076423945505734,500,0.30657481436287626,0.0,2.4880052916054494
bg,0.0008174391636384665,0.00023971148524307658,0.0003875889952459392,0.001292219490788836,500,0.33079040718119324,0.00029722504548062065,0.0016791421942749388
nag,0.3422861827307671,0.15286276195857731,0.07002784978291797,0.6527822519880204,500,0.24933313089761747,0.0,0.7824218492646913
