ligand_type,r_max,var_rate,ratio
ag,50,0.0696179979209463,3
ag,50,0.0112142777538875,3
ag,50,0.0273096105733036,3
ag,50,0.0152995892330532,3
ag,50,0.0282499564463783,3
ag,50,0.0,3
ag,50,0.0182844135907476,3
ag,50,0.0324706122579645,3
ag,50,0.0054595664752276,3
ag,50,0.0595847113684679,3
ag,50,0.0336886575732901,3
ag,50,0.002593905619258,3
ag,50,0.0625160027996508,3
ag,50,0.0041236915894208,3
ag,50,0.0071221341088852,3
ag,50,9.229001263346751e-05,3
ag,50,0.0161581594629365,3
ag,50,0.0103131247923831,3
ag,50,0.0992434640162518,3
ag,50,0.0285397790042703,3
ag,50,0.0141818055693211,3
ag,50,0.0041099535565376,3
ag,50,0.0320440855360568,3
ag,50,0.0732732541093076,3
ag,50,0.0010750287916127,3
ag,50,0.005655524185416,3
ag,50,0.0190810512587433,3
ag,50,0.0096645844425084,3
ag,50,0.0008003143481954,3
ag,50,0.0009013704450634,3
ag,50,0.0027195875407431,3
ag,50,0.0221712256918394,3
ag,50,0.0076902195736713,3
ag,50,0.0039112064406661,3
ag,50,0.0119694364221643,3
ag,50,0.0052364852213548,3
ag,50,0.0038261371415884,3
ag,50,0.0398737200155479,3
ag,50,0.0007229727582406,3
ag,50,0.0470738074519193,3
ag,50,0.0021068503875941,3
ag,50,0.0039383660054167,3
ag,50,0.0012902037141151,3
ag,50,0.0105701139574851,3
ag,50,0.0053824568767967,3
ag,50,0.0143118624384685,3
ag,50,0.0386448492029579,3
ag,50,0.0005853814047157,3
ag,50,0.0138115423247405,3
ag,50,0.0668312919338949,3
ag,50,0.0083993568835994,3
ag,50,0.0046474805355086,3
ag,50,0.0269972803328308,3
ag,50,0.0085192446871627,3
ag,50,0.038718463849392,3
ag,50,0.0090613158040807,3
ag,50,0.0320558182948924,3
ag,50,0.0598295158002545,3
ag,50,0.0110091397892644,3
ag,50,0.0262829208240842,3
ag,50,0.0549352333355276,3
ag,50,0.0265032358378879,3
ag,50,0.001278338794824,3
ag,50,0.0035142206307791,3
ag,50,0.0619604416324806,3
ag,50,0.0001699682054174,3
ag,50,0.0697630259703412,3
ag,50,0.0121615905387373,3
ag,50,0.0081775742677084,3
ag,50,0.0375145831896765,3
ag,50,0.0070852348115572,3
ag,50,0.0010812558452746,3
ag,50,0.0074411909631077,3
ag,50,0.0252600130408554,3
ag,50,0.0107224198318521,3
ag,50,0.0012111494366473,3
ag,50,0.0137725924366413,3
ag,50,0.0088793899203576,3
ag,50,0.0249026407080516,3
ag,50,0.0163346639197181,3
ag,50,0.0288775323569333,3
ag,50,0.005738528060442,3
ag,50,0.0066039774041151,3
ag,50,0.0415924574915253,3
ag,50,0.0019679225489405,3
ag,50,0.0376003919103677,3
ag,50,0.0100467025233035,3
ag,50,0.0119475924937168,3
ag,50,0.0086072032328903,3
ag,50,0.0082897823189541,3
ag,50,0.0021121804918673,3
ag,50,0.0039425024959831,3
ag,50,0.0027657461352702,3
ag,50,0.0019037600847135,3
ag,50,0.0831578629024866,3
ag,50,0.0061916855470544,3
ag,50,0.0359756510958299,3
ag,50,0.0136429824752185,3
ag,50,0.0009473936251822,3
ag,50,0.0005104257767087,3
ag,50,0.0040924882358398,3
ag,50,0.0379450160909692,3
ag,50,0.0168191713076893,3
ag,50,0.0126638935790056,3
ag,50,0.0100588357746826,3
ag,50,0.0105737777309362,3
ag,50,0.0163187595870694,3
ag,50,0.0018443863380872,3
ag,50,0.0562144748118451,3
ag,50,0.0149696572883367,3
ag,50,0.003223654103501,3
ag,50,0.0019264855597673,3
ag,50,0.0054517042370721,3
ag,50,0.0062387352601256,3
ag,50,0.0036848221335336,3
ag,50,0.0057993860357002,3
ag,50,0.0115696965430448,3
ag,50,0.0297230974629246,3
ag,50,0.0226983206040931,3
ag,50,0.004224596948662,3
ag,50,0.0244844883384795,3
ag,50,0.0102753040854026,3
ag,50,0.0222000870553118,3
ag,50,0.012391024303098,3
ag,50,0.0096397426303197,3
ag,50,0.0049622218301739,3
ag,50,0.0047219543795944,3
ag,50,0.055525096196994,3
ag,50,0.0064297003842771,3
ag,50,0.0142596504607021,3
ag,50,0.0011543674920012,3
ag,50,0.0165749418007966,3
ag,50,0.0036235612713394,3
ag,50,0.1031541348223076,3
ag,50,0.0147206455502092,3
ag,50,0.0011064948052272,3
ag,50,0.0031000635705316,3
ag,50,0.0304145471190183,3
ag,50,0.0093190644385673,3
ag,50,0.0047387066278891,3
ag,50,0.0143389514261747,3
ag,50,0.0239351384975172,3
ag,50,0.0258552593475939,3
ag,50,0.0124284954001695,3
ag,50,0.0461545982932938,3
ag,50,0.0037638429773319,3
ag,50,0.018333815494046,3
ag,50,0.0135578262712129,3
ag,50,0.0008424799669107,3
ag,50,0.0071900025295048,3
ag,50,0.0060423789257201,3
ag,50,0.0029349603244989,3
ag,50,0.0103032026967918,3
ag,50,0.0219383628473027,3
ag,50,0.0276710500003206,3
ag,50,0.011382400543408,3
ag,50,0.0002884358721223,3
ag,50,0.0196552808480808,3
ag,50,0.0067004285105892,3
ag,50,0.0148085838559764,3
ag,50,0.0032289699509913,3
ag,50,0.0098435847867482,3
ag,50,0.004568448907469,3
ag,50,0.0045367348878212,3
ag,50,0.0150936578778199,3
ag,50,0.0234791593709428,3
ag,50,0.0055898863128174,3
ag,50,0.0056201491383102,3
ag,50,0.0007880485369764,3
ag,50,0.0029385617871566,3
ag,50,0.0014822461739584,3
ag,50,0.0048725855099635,3
ag,50,0.0591964167665627,3
ag,50,0.0050583505974693,3
ag,50,0.0148424571698297,3
ag,50,0.0195886566357957,3
ag,50,0.0012993110525228,3
ag,50,0.0191666822982004,3
ag,50,0.0011071812940276,3
ag,50,0.0004840873966913,3
ag,50,0.0092792349532787,3
ag,50,0.0066917053397618,3
ag,50,0.0125302502033726,3
ag,50,0.0092913451629156,3
ag,50,0.0074830209647334,3
ag,50,0.0087515476790618,3
ag,50,0.0084720204560463,3
ag,50,0.002149105383413,3
ag,50,0.0111168209958644,3
ag,50,0.0136670214140064,3
ag,50,0.0118197094241216,3
ag,50,0.000375960344614,3
ag,50,0.004762876714159,3
ag,50,0.0233713055139944,3
ag,50,0.0003323288410861,3
ag,50,0.0421735201764777,3
ag,50,0.0,3
ag,50,0.0063697894799715,3
ag,50,0.0068240583228221,3
ag,50,0.0698924748340016,3
ag,50,0.0074284252544461,3
ag,50,0.0066984182163828,3
ag,50,0.0059603467377559,3
ag,50,0.0154157277785973,3
ag,50,0.0003524867790107,3
ag,50,0.0025120355306384,3
ag,50,0.0152276236249974,3
ag,50,0.0099796914171825,3
ag,50,0.0167915554641569,3
ag,50,0.0154365291954075,3
ag,50,0.0005698384863336,3
ag,50,0.0065823760397029,3
ag,50,0.0107311663556064,3
ag,50,0.0062793708764318,3
ag,50,0.0007546916800914,3
ag,50,0.0194070707814711,3
ag,50,0.0085801779529156,3
ag,50,0.0200761715858721,3
ag,50,0.0023416805622028,3
ag,50,0.0264510966051663,3
ag,50,0.0638735700309653,3
ag,50,0.0121708655518171,3
ag,50,0.0124110170540815,3
ag,50,0.0076225546151603,3
ag,50,0.010586099787405,3
ag,50,0.0079896651705432,3
ag,50,0.0046478585667472,3
ag,50,0.0011596355998764,3
ag,50,0.0033998591923049,3
ag,50,0.0026649231737495,3
ag,50,0.0225866945815399,3
ag,50,0.0557396036691161,3
ag,50,0.0088445063319227,3
ag,50,0.0191593076235232,3
ag,50,0.0044051186367319,3
ag,50,0.0094916369833963,3
ag,50,0.0058033384724817,3
ag,50,0.0123792937563544,3
ag,50,0.0017314207690885,3
ag,50,0.0017358213430988,3
ag,50,0.0086602770181404,3
ag,50,0.0067382283072364,3
ag,50,0.0027686405628068,3
ag,50,0.0192272478063124,3
ag,50,0.0360455970892249,3
ag,50,0.0060134072198149,3
ag,50,0.0231481706017273,3
ag,50,0.0190639016544869,3
ag,50,0.0033535768021044,3
ag,50,0.0034380626223374,3
ag,50,0.0410135602713436,3
ag,50,0.0002376003203299,3
ag,50,0.0077281777017766,3
ag,50,0.005895681342017,3
ag,50,0.0151203638737266,3
ag,50,0.0208624599566282,3
ag,50,0.0051125705251438,3
ag,50,0.0079531071588258,3
ag,50,0.0188528377562036,3
ag,50,0.0067462611798662,3
ag,50,0.0054533698862712,3
ag,50,0.0010854319580561,3
ag,50,0.0105490108224677,3
ag,50,0.018010030430134,3
ag,50,0.0556625570780932,3
ag,50,0.0081127694951233,3
ag,50,0.0036544403105306,3
ag,50,0.0126860071528358,3
ag,50,0.0110240110812576,3
ag,50,0.0130230002234784,3
ag,50,0.0037987364341426,3
ag,50,0.0125873663892968,3
ag,50,0.0245842361763427,3
ag,50,0.0001603080258857,3
ag,50,0.0139559205999222,3
ag,50,0.0086644174357463,3
ag,50,0.0096918351204437,3
ag,50,0.0518916825834346,3
ag,50,0.011074407705839,3
ag,50,0.0137389924399167,3
ag,50,0.0031373644506237,3
ag,50,0.0030167020868505,3
ag,50,0.0085145624827473,3
ag,50,0.0107264376164401,3
ag,50,0.0016343768014564,3
ag,50,0.0151234988656634,3
ag,50,0.0099722325742085,3
ag,50,0.0046900250746837,3
ag,50,0.0049452736585771,3
ag,50,0.0080312595658567,3
ag,50,0.0074222183223364,3
ag,50,0.0143298520416069,3
ag,50,0.0069924316516991,3
ag,50,0.0047849667498888,3
ag,50,0.0157705300370758,3
ag,50,0.0066711007303059,3
ag,50,0.0079782200387092,3
ag,50,0.0096220240682829,3
ag,50,0.0068343986817948,3
ag,50,0.00841590055811,3
ag,50,0.0339981681645995,3
ag,50,0.0466604617558089,3
ag,50,0.0175445282284352,3
ag,50,0.0120505861715569,3
ag,50,0.0016861899121992,3
ag,50,0.0045782453225791,3
ag,50,0.0039401647474885,3
ag,50,0.0042729642487121,3
ag,50,0.0019626450210893,3
ag,50,0.0039628861201087,3
ag,50,0.0173034131083223,3
ag,50,0.0155137083541971,3
ag,50,0.0051291322607412,3
ag,50,0.0008868330355778,3
ag,50,0.0085768855378065,3
ag,50,0.0,3
ag,50,0.0056076303298779,3
ag,50,0.0094790928085138,3
ag,50,0.0248884724735733,3
ag,50,0.0245255780995349,3
ag,50,0.0126782358228537,3
ag,50,0.013339831187637,3
ag,50,0.014185657234451,3
ag,50,0.0080534634542213,3
ag,50,0.0232797392427583,3
ag,50,0.0422059868546814,3
ag,50,0.0068186084194958,3
ag,50,0.0048723651491801,3
ag,50,0.0107477998763328,3
ag,50,0.0053627364907768,3
ag,50,0.0080211991987415,3
ag,50,0.0063614701024375,3
ag,50,0.0207921101118823,3
ag,50,0.0294760784925293,3
ag,50,0.0489332400988922,3
ag,50,0.0166651363564616,3
ag,50,0.0054310255731784,3
ag,50,0.003044799577114,3
ag,50,0.0237284748748111,3
ag,50,0.0071666378325334,3
ag,50,0.0453824604589182,3
ag,50,0.1333243671139887,3
ag,50,0.0151336176540948,3
ag,50,0.0013869245694857,3
ag,50,0.0012327238540907,3
ag,50,0.0574394593899474,3
ag,50,0.0093252559060367,3
ag,50,0.0002180038221273,3
ag,50,0.006313249683614,3
ag,50,0.0061432757199416,3
ag,50,0.0216197151825287,3
ag,50,0.1242006141686642,3
ag,50,0.0006826558961852,3
ag,50,0.0199259104281817,3
ag,50,0.004246875201784,3
ag,50,0.0052043668393524,3
ag,50,0.0034620663431958,3
ag,50,0.0053000394132181,3
ag,50,0.0026150296251069,3
ag,50,0.0132874397766082,3
ag,50,0.0002643625387993,3
ag,50,0.0073354005922465,3
ag,50,0.0410951148676626,3
ag,50,0.0176452898518831,3
ag,50,0.016498874790959,3
ag,50,0.0209000766677596,3
ag,50,0.0035561843317582,3
ag,50,0.0298452691770726,3
ag,50,0.0117589367081983,3
ag,50,0.01253571710552,3
ag,50,0.0006042589124323,3
ag,50,0.0045300439337628,3
ag,50,0.0051802427688149,3
ag,50,0.0127565718362479,3
ag,50,0.0096435331006015,3
ag,50,0.0705332722952857,3
ag,50,0.0225197765202558,3
ag,50,0.0215862152288883,3
ag,50,0.0007675598694428,3
ag,50,0.0,3
ag,50,0.0051541015879985,3
ag,50,0.0023703691883065,3
ag,50,0.0030957833136142,3
ag,50,0.0090100164387626,3
ag,50,0.0425032399823784,3
ag,50,0.0147884873447194,3
ag,50,0.0017455025182144,3
ag,50,0.0199252125463526,3
ag,50,0.001743959840376,3
ag,50,0.0074419039051614,3
ag,50,0.0194359557519498,3
ag,50,0.029692541156473,3
ag,50,0.0126544080544165,3
ag,50,0.0093437894831938,3
ag,50,0.0042084574073372,3
ag,50,0.0130073167624827,3
ag,50,0.0109268429312251,3
ag,50,0.000518237232321,3
ag,50,0.0001826775337232,3
ag,50,0.0190531098158599,3
ag,50,0.0040883304015179,3
ag,50,0.2182941259945307,3
ag,50,0.0007944907611664,3
ag,50,0.0236788719529138,3
ag,50,0.0070778372500891,3
nag,50,0.0,3
nag,50,0.000625772490465,3
nag,50,0.0029313755326316,3
nag,50,0.0003928977498026,3
nag,50,0.0001050734774072,3
nag,50,5.100170379030789e-05,3
nag,50,0.0011355887257377,3
nag,50,5.9056118542797775e-05,3
nag,50,0.0003395281040058,3
nag,50,0.0,3
nag,50,6.793169803512137e-05,3
nag,50,0.0001802411184116,3
nag,50,0.0001061396554087,3
nag,50,0.0027539612974661,3
nag,50,0.0017463285615267,3
nag,50,0.0007323438611544,3
nag,50,0.0004104811195058,3
nag,50,0.0,3
nag,50,0.0004715865977495,3
nag,50,0.0003390349298419,3
nag,50,0.000597806005275,3
nag,50,4.733907442602667e-05,3
nag,50,0.0004611560854361,3
nag,50,0.0020507664701897,3
nag,50,0.0001643725437225,3
nag,50,0.0,3
nag,50,7.62815972833114e-05,3
nag,50,0.0006262517988898,3
nag,50,0.0044234977939711,3
nag,50,0.0,3
nag,50,4.373447427438669e-05,3
nag,50,0.000189759703139,3
nag,50,0.0004022424120793,3
nag,50,3.844856029592477e-05,3
nag,50,0.0002861408809931,3
nag,50,0.0006289598662875,3
nag,50,0.0004839225433247,3
nag,50,0.0006522394159163,3
nag,50,0.0001628735686756,3
nag,50,0.0004288554229573,3
nag,50,8.272709999480039e-05,3
nag,50,0.0001573695761205,3
nag,50,0.0001598544359764,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0008916737649066,3
nag,50,0.0001408569636925,3
nag,50,0.0001623407456771,3
nag,50,0.0006860038368905,3
nag,50,3.6821316109432384e-05,3
nag,50,0.0009577722473781,3
nag,50,0.0001133826805374,3
nag,50,0.0014037822410176,3
nag,50,6.54523211304637e-05,3
nag,50,7.36547739144957e-05,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0026646331340911,3
nag,50,0.0004400603758471,3
nag,50,0.0002049808632742,3
nag,50,0.0007964890088781,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0001057207478854,3
nag,50,0.0002890188707392,3
nag,50,0.0005058165587151,3
nag,50,1.2502595356877662e-05,3
nag,50,0.0010059900162833,3
nag,50,4.769778058999335e-05,3
nag,50,5.081875246623e-05,3
nag,50,6.533069282688348e-05,3
nag,50,2.9176529335224317e-05,3
nag,50,0.0004232649825566,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0007388395226157,3
nag,50,0.0001283501789862,3
nag,50,5.131288339936536e-05,3
nag,50,0.0002038735190164,3
nag,50,9.296373814594962e-05,3
nag,50,0.0004567422594839,3
nag,50,0.0004859990865762,3
nag,50,0.0008729403283475,3
nag,50,4.27927587258565e-05,3
nag,50,0.0008037063219399,3
nag,50,0.0002731115818732,3
nag,50,0.0002013463419244,3
nag,50,0.0007503738635357,3
nag,50,0.0001687880402622,3
nag,50,9.06813419604832e-05,3
nag,50,0.0001714997252855,3
nag,50,0.0001090954024217,3
nag,50,0.0014826366421058,3
nag,50,0.0002165208891107,3
nag,50,0.0001699900491745,3
nag,50,0.0,3
nag,50,0.0008865501864808,3
nag,50,3.9939188747284205e-05,3
nag,50,0.0031381047308513,3
nag,50,1.4391303485319554e-05,3
nag,50,0.0004656308035666,3
nag,50,0.0004189752539008,3
nag,50,0.0033656040229202,3
nag,50,0.0017826523061192,3
nag,50,0.0001767638113756,3
nag,50,3.29995854563727e-05,3
nag,50,0.0007940341705367,3
nag,50,0.0003471585390728,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0008403400870651,3
nag,50,0.0001087472288735,3
nag,50,0.0,3
nag,50,0.0006918915953728,3
nag,50,0.0017354909735732,3
nag,50,0.0005289370501076,3
nag,50,0.0001163424114804,3
nag,50,0.0009266307848702,3
nag,50,0.0005128617211274,3
nag,50,0.0,3
nag,50,6.890580862920653e-05,3
nag,50,0.0001081227085763,3
nag,50,0.0,3
nag,50,0.0019378473864917,3
nag,50,0.0001520317789398,3
nag,50,3.55418802222473e-05,3
nag,50,5.4625162688790506e-05,3
nag,50,0.0007088887867791,3
nag,50,0.0022035259376337,3
nag,50,0.0003654448656499,3
nag,50,9.208455904970615e-05,3
nag,50,0.0010580876474062,3
nag,50,0.0,3
nag,50,0.0002901798155571,3
nag,50,3.5972671846818644e-05,3
nag,50,0.0008306726278338,3
nag,50,0.0004094790918118,3
nag,50,0.0004826170836475,3
nag,50,0.0017429806685227,3
nag,50,2.7794271887133066e-05,3
nag,50,0.0003622555486146,3
nag,50,0.0003333682031041,3
nag,50,0.0005941562418902,3
nag,50,0.0001507733355359,3
nag,50,5.476251894457616e-05,3
nag,50,0.0003002132834327,3
nag,50,0.0012147359870698,3
nag,50,0.0007286202347379,3
nag,50,0.0024602917197578,3
nag,50,0.0009935164384799,3
nag,50,7.547830045030466e-05,3
nag,50,0.0008047631104533,3
nag,50,9.404419435074835e-05,3
nag,50,0.0002178563852596,3
nag,50,0.0006209884610627,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0008405827280458,3
nag,50,0.0001059378891738,3
nag,50,0.0003152518987092,3
nag,50,8.601140850775337e-05,3
nag,50,0.0001594404430877,3
nag,50,0.0,3
nag,50,0.0011584957462909,3
nag,50,0.0014350375820537,3
nag,50,0.0,3
nag,50,6.145485972570199e-05,3
nag,50,0.0002876803407215,3
nag,50,0.0003648146281122,3
nag,50,0.0005719850486366,3
nag,50,0.0,3
nag,50,0.000233596558558,3
nag,50,0.0004047914510231,3
nag,50,0.000311660946372,3
nag,50,0.0004825624410177,3
nag,50,7.0148725373127e-05,3
nag,50,0.0,3
nag,50,0.0004140830737481,3
nag,50,0.0004774839086006,3
nag,50,0.0001525642400867,3
nag,50,0.0004346810282435,3
nag,50,0.0008044253073912,3
nag,50,0.0002092199047035,3
nag,50,0.00050620890086,3
nag,50,0.0,3
nag,50,0.0001614099389338,3
nag,50,0.0001908699167501,3
nag,50,0.0003031093621144,3
nag,50,0.0012674275829509,3
nag,50,0.0025156133134554,3
nag,50,0.0001565375789049,3
nag,50,8.071574658660633e-05,3
nag,50,4.843617146880017e-05,3
nag,50,0.0023356319205117,3
nag,50,0.0008683281704842,3
nag,50,0.0,3
nag,50,0.000148678687725,3
nag,50,0.0011276379939219,3
nag,50,0.0013817810000291,3
nag,50,9.525170299842765e-05,3
nag,50,8.397140942733524e-05,3
nag,50,0.00086287989176,3
nag,50,8.063948259549698e-05,3
nag,50,0.0009649979643123,3
nag,50,0.0004230195040519,3
nag,50,6.652732759531166e-05,3
nag,50,0.0001083588339039,3
nag,50,5.301355861111922e-05,3
nag,50,0.0003425095383402,3
nag,50,0.0001810870592186,3
nag,50,0.0002753821121766,3
nag,50,0.0045908218389819,3
nag,50,0.0019294025490644,3
nag,50,0.0,3
nag,50,0.0016519580804465,3
nag,50,0.0002658070531683,3
nag,50,0.0002184187595099,3
nag,50,0.0003005872879051,3
nag,50,0.00086506133367,3
nag,50,0.0,3
nag,50,0.0005227937772978,3
nag,50,0.0016259915448523,3
nag,50,0.000313588046065,3
nag,50,6.692029389232305e-05,3
nag,50,0.0004614216465759,3
nag,50,7.762829972964826e-05,3
nag,50,0.0013062796358432,3
nag,50,0.0,3
nag,50,0.000408448563793,3
nag,50,0.0004920193590402,3
nag,50,6.44449973779811e-05,3
nag,50,0.0018270121902255,3
nag,50,0.0002195218861674,3
nag,50,0.0012089184030564,3
nag,50,0.000185323484271,3
nag,50,7.121589105938779e-05,3
nag,50,0.0012207891018747,3
nag,50,0.0006891269257983,3
nag,50,9.111402557959872e-05,3
nag,50,0.001384424912475,3
nag,50,0.0003904698877989,3
nag,50,0.0004157548547009,3
nag,50,0.0003081744621448,3
nag,50,0.000556465004734,3
nag,50,0.0008826352974161,3
nag,50,3.649548949736435e-05,3
nag,50,0.0007658299550225,3
nag,50,5.697024852202267e-05,3
nag,50,0.0056236433903497,3
nag,50,0.0001448683335822,3
nag,50,0.0,3
nag,50,5.454159855109498e-05,3
nag,50,5.16713551178833e-05,3
nag,50,0.0003876347478156,3
nag,50,0.0,3
nag,50,4.07120516714464e-05,3
nag,50,0.00107597119069,3
nag,50,0.0004098941435621,3
nag,50,0.0001077128044145,3
nag,50,0.0004282439698381,3
nag,50,0.0004391059743169,3
nag,50,6.99983859643734e-05,3
nag,50,0.0,3
nag,50,0.0005876934018984,3
nag,50,0.0007900074952988,3
nag,50,0.0002293541088701,3
nag,50,0.0002198305677317,3
nag,50,0.0002349841718168,3
nag,50,0.0006679395005651,3
nag,50,0.0002163607377786,3
nag,50,2.587612747453048e-05,3
nag,50,8.521704328787209e-05,3
nag,50,0.0003625596764322,3
nag,50,0.0021952327976837,3
nag,50,0.0003089558347982,3
nag,50,0.0015711868450689,3
nag,50,0.0023540807000058,3
nag,50,0.0002689932987468,3
nag,50,7.756238636396927e-05,3
nag,50,5.485969014862984e-05,3
nag,50,0.0029296789568753,3
nag,50,3.147103327010914e-05,3
nag,50,0.0005803067934179,3
nag,50,0.0001757617320665,3
nag,50,0.0006784746278627,3
nag,50,0.0029345527143666,3
nag,50,0.0007315203912209,3
nag,50,0.0,3
nag,50,0.0001387218960657,3
nag,50,0.0005387759436207,3
nag,50,0.0007131192521958,3
nag,50,0.000373207891095,3
nag,50,0.0004976212621075,3
nag,50,0.0,3
nag,50,0.0024702119499432,3
nag,50,0.0022481829924485,3
nag,50,0.0016370143780773,3
nag,50,0.0,3
nag,50,0.0010319591084547,3
nag,50,0.0,3
nag,50,0.0004450888314919,3
nag,50,0.0008991527303412,3
nag,50,0.0011668282982795,3
nag,50,0.0005357215291799,3
nag,50,6.779716748347243e-05,3
nag,50,0.0001322674845901,3
nag,50,0.0003978759469572,3
nag,50,0.0003852978204203,3
nag,50,0.0002900514071972,3
nag,50,0.0,3
nag,50,0.0016529865488545,3
nag,50,0.0009063989459458,3
nag,50,0.0001069040637547,3
nag,50,0.0,3
nag,50,0.0052240140711353,3
nag,50,0.0003488681742372,3
nag,50,0.0004035606749038,3
nag,50,0.0012473373306541,3
nag,50,5.52246413369781e-05,3
nag,50,0.0,3
nag,50,7.435301954617506e-05,3
nag,50,0.0002501419690766,3
nag,50,0.0001664220326356,3
nag,50,0.0002529331383546,3
nag,50,0.0005794109528789,3
nag,50,0.0010126815607914,3
nag,50,0.0006484917566511,3
nag,50,8.846327698130128e-05,3
nag,50,0.0005914652435185,3
nag,50,0.0013661191567904,3
nag,50,0.0,3
nag,50,0.0,3
nag,50,0.0007549272820485,3
nag,50,6.98583263915492e-05,3
nag,50,5.364118332102681e-05,3
nag,50,0.0002122666828975,3
nag,50,4.552425129016119e-05,3
nag,50,0.0001506046286131,3
nag,50,8.095279235943224e-05,3
nag,50,0.0,3
nag,50,0.0004613232740776,3
nag,50,0.0,3
nag,50,0.0003992646670253,3
nag,50,0.0004545930174268,3
nag,50,0.0010288736591332,3
nag,50,0.0002193716350572,3
nag,50,0.0007114766973251,3
nag,50,8.662927498729384e-05,3
nag,50,0.0001172280798598,3
nag,50,0.0,3
nag,50,1.6980448462218434e-05,3
nag,50,0.0,3
nag,50,0.0001169320296542,3
nag,50,9.33371759301622e-05,3
nag,50,0.0001041529348607,3
nag,50,0.0030097200012961,3
nag,50,9.860420235714896e-05,3
nag,50,0.0019007538726124,3
nag,50,5.311136448475414e-05,3
nag,50,2.4941687326740544e-05,3
nag,50,5.670521785355965e-05,3
nag,50,0.0002651219552012,3
nag,50,0.0002841870107027,3
nag,50,0.0011452183700621,3
nag,50,0.000100037155474,3
nag,50,0.0001338130319042,3
nag,50,0.0,3
nag,50,3.1650466192234796e-05,3
nag,50,0.0,3
nag,50,0.0002317431338369,3
nag,50,0.001561631468802,3
nag,50,6.882453827421729e-05,3
nag,50,8.059400056062148e-05,3
nag,50,0.0,3
nag,50,0.0003839179651315,3
nag,50,0.0004983991686702,3
nag,50,8.825735542779717e-05,3
nag,50,0.0003705523177062,3
nag,50,8.047737929102422e-05,3
nag,50,0.000535793898284,3
nag,50,0.0005727855328155,3
