ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.015301347302084375,0.02125451655957161,0.00030902362484017755,0.0672427673834992,3500,5.8762898266031645,0.0,0.447510533174635
bg,5.73207094106372e-07,1.9670197295552091e-07,2.49656961394556e-07,1.021291420957981e-06,3500,0.6590557008420032,1.159589308676037e-07,1.548473437580199e-06
nag,0.00029858765428238717,0.0005251421296182695,0.0,0.0016631974797740442,3500,5.114770031555329,0.0,0.0074134434149526
