ligand_type,r_max,var_rate
ag,50,0.012698992955858683
ag,50,0.0026347446358608397
ag,50,0.03683312469215308
ag,50,0.0019728601483821983
ag,50,0.007258806223332175
ag,50,0.014167076393114453
ag,50,0.03760770450223661
ag,50,0.011573246954999596
ag,50,0.01653821075698029
ag,50,0.017399117304405205
ag,50,0.004435822017362644
ag,50,0.02326667317436558
ag,50,0.0227473939182847
ag,50,0.02605365329960022
ag,50,0.01822502334207868
ag,50,0.00886125561788766
ag,50,0.006417918297358205
ag,50,0.009803707604416196
ag,50,0.0249883083274763
ag,50,0.028713693882932347
ag,50,0.005420319556493433
ag,50,0.0058302619367882
ag,50,0.00522346876317328
ag,50,0.005132135546930742
ag,50,0.006930988531003819
ag,50,0.013489285759058778
ag,50,0.021741018334680434
ag,50,0.02759306232513496
ag,50,0.009912257570051663
ag,50,0.004902361739985112
ag,50,0.008238539520821741
ag,50,0.0005780136607728448
ag,50,0.003206821001634727
ag,50,0.0013376084000297846
ag,50,0.010130275815470633
ag,50,0.03474006010662547
ag,50,0.008620345150677996
ag,50,0.010691251324678776
ag,50,0.014186002322825983
ag,50,0.0014921803730128151
ag,50,0.03096464000253701
ag,50,0.028776567126077252
ag,50,0.0002467718621461657
ag,50,0.007093315789709756
ag,50,0.005185194601324356
ag,50,0.028219144623979696
ag,50,0.014026399365610991
ag,50,0.010734752557253936
ag,50,0.006151974526370596
ag,50,0.006636995312867375
ag,50,0.0040045974286049705
ag,50,0.006313630290511789
ag,50,0.008511192630381997
ag,50,0.013493469899508023
ag,50,0.0020854644933860893
ag,50,0.025003197108656946
ag,50,0.034549332129814335
ag,50,0.00925884685849753
ag,50,0.022158712629337617
ag,50,0.00046971086849199975
ag,50,0.0011846654685146497
ag,50,0.002782425809566038
ag,50,0.0266046910070338
ag,50,0.0002527988720759805
ag,50,0.0066740665961506985
ag,50,0.0037323965788859294
ag,50,0.0154284507080542
ag,50,0.03580134214857177
ag,50,0.011285955951331701
ag,50,0.013551251022961553
ag,50,0.020915347006167387
ag,50,0.016268933461625102
ag,50,0.004840313853344273
ag,50,0.003977329769733784
ag,50,0.0063864623324027805
ag,50,0.01536666081574656
ag,50,0.021360368795687444
ag,50,0.013221256208786244
ag,50,0.019340993945216982
ag,50,0.018500417757943085
ag,50,0.02291018510388126
ag,50,0.0029505229205993204
ag,50,0.0030615950274859214
ag,50,0.026848523433001807
ag,50,0.0034441743900049315
ag,50,0.0004111595883909144
ag,50,0.004504090876441636
ag,50,0.006543916882434085
ag,50,0.012088322492871815
ag,50,0.0024790001559056034
ag,50,0.007428701951117451
ag,50,0.06430069872484062
ag,50,0.023462809894744287
ag,50,0.015156186457329666
ag,50,0.004459496489139501
ag,50,0.005352103580422417
ag,50,0.021217330040807343
ag,50,0.02464586289763423
ag,50,0.009859080844566728
ag,50,0.00531199297048528
ag,50,0.010391669064775311
ag,50,0.015293450591287016
ag,50,0.0027804756711799156
ag,50,0.003489788854959102
ag,50,0.0031235482754056456
ag,50,0.008273924941618816
ag,50,0.012727743839926049
ag,50,0.01361614213161602
ag,50,0.001137494918343782
ag,50,0.003862119288466628
ag,50,0.013886215230853049
ag,50,0.020300100349777805
ag,50,0.003039078352418324
ag,50,0.006690555736597825
ag,50,0.02611353194426814
ag,50,0.008224051861317156
ag,50,0.001917425066573039
ag,50,0.0008862296637151014
ag,50,0.020300679106738412
ag,50,0.007492657147223279
ag,50,0.0035265775171386704
ag,50,0.00704950410910714
ag,50,0.0008619071081456342
ag,50,0.022843095060927413
ag,50,0.018368316436072916
ag,50,0.01277511160235187
ag,50,0.060635905009916675
ag,50,0.002570690566491939
ag,50,0.005049100284000942
ag,50,0.003989712580622602
ag,50,0.02683049145987754
ag,50,0.0023549148910862196
ag,50,0.008415742642707964
ag,50,0.009036812006388404
ag,50,0.0024820884826666206
ag,50,0.005466816434007752
ag,50,0.002979688066992571
ag,50,0.005590613036739644
ag,50,0.007295328499352658
ag,50,0.02734635899291667
ag,50,0.02948195126076974
ag,50,0.006484958151012715
ag,50,0.02044954493281205
ag,50,0.04276050699985204
ag,50,0.01579436456096872
ag,50,0.0031683698331842194
ag,50,0.00541631039944074
ag,50,0.008956389254517702
ag,50,0.015833064861272138
ag,50,0.0037621106724831745
ag,50,0.023138090176749733
ag,50,0.0033145617505667166
ag,50,0.007443644084685894
ag,50,0.018432651211722783
ag,50,0.00858303006983888
ag,50,0.012962941089504415
ag,50,0.0034115596160388204
ag,50,0.0027625046566474034
ag,50,0.014869208818104277
ag,50,0.0039467339914668964
ag,50,0.030403043406710583
ag,50,0.003578329376811171
ag,50,0.015440443922121717
ag,50,0.004313970281736052
ag,50,0.002787296452139936
ag,50,0.011793029338086878
ag,50,0.013841742854800798
ag,50,0.0044889002602129914
ag,50,0.0029540344224789996
ag,50,0.06902953604371063
ag,50,0.0018310901041612923
ag,50,0.011549579896383605
ag,50,0.0010852849188015784
ag,50,0.0051568063473828515
ag,50,0.021630260195182934
ag,50,0.003477192549021012
ag,50,0.015116673646715569
ag,50,0.00846508013667528
ag,50,0.005782883361523469
ag,50,0.0011924587940581547
ag,50,0.001097144508953052
ag,50,0.005431963447114274
ag,50,0.013063585218528375
ag,50,0.02527941435558764
ag,50,0.009253653690664231
ag,50,0.007482304436943242
ag,50,0.0005112929782931609
ag,50,0.00516809016756928
ag,50,0.15100701100081912
ag,50,0.042391448053540726
ag,50,0.007407851830699982
ag,50,0.002277034679110907
ag,50,0.002288001576087914
ag,50,0.001384657539073349
ag,50,0.02447789629298783
ag,50,0.05083683765813199
ag,50,0.005310649646920943
ag,50,0.0
ag,50,0.010362800453280701
ag,50,0.01975712750870464
ag,50,0.013235307236758097
ag,50,0.00732590199711151
ag,50,0.009982872447908858
ag,50,0.04024861892055261
ag,50,0.029815256448828195
ag,50,0.010054127102581255
ag,50,0.005306196763818478
ag,50,0.007852543431442571
ag,50,0.002195519061636426
ag,50,0.005696599759439259
ag,50,0.0029949527019356758
ag,50,0.0032078103848369177
ag,50,0.00037900540405390277
ag,50,0.0014262642815258924
ag,50,0.006921331011210511
ag,50,0.0030064757407429086
ag,50,0.015451630459660366
