ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.013236628048322456,0.01484382641182503,0.0003942786416139834,0.050923531339517415,500,3.0170653616233647,0.0,0.15100701100081912
bg,5.866205686253654e-07,1.9096818290611317e-07,2.744066236299565e-07,1.011131556223775e-06,500,0.5160418158838891,1.6834042592100372e-07,1.1506435752830801e-06
nag,0.0009702635098658765,0.0013761039898822279,0.0,0.004851551456037424,500,2.614183132379814,0.0,0.010354336721982367
