ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0430446503110453,0.44055517872317274,0.22033161275108626,1.9541630476376675,500,0.13841939406577167,0.0,2.4144637774365876
bg,0.0008304189658275503,0.000231504036105786,0.00041714425662079524,0.0012980808261932395,500,0.22530651478289201,0.0002793142364618697,0.0015735400081595722
nag,0.4117152237928379,0.1828648208387259,0.08251885554539727,0.8093789150588041,500,0.4139038116488186,0.0,1.0269921724400837
