ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014902591524526814,0.017900235426045148,0.00031721134125754563,0.061574723048091674,500,2.8518171321573735,0.0,0.1436963234017926
bg,5.686303060979216e-07,1.9121995621684778e-07,2.502392368087872e-07,9.75438721565145e-07,500,0.41498742369230607,1.7299046310882738e-07,1.1866422874419983e-06
nag,0.00014617546091912637,0.00022882825611505382,0.0,0.0007734484585617364,500,3.5725388018331046,0.0,0.0019925845440518257
