ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.017779327716337626,0.030129571375486924,0.0003916981584315416,0.08138290408011956,500,7.478890075817652,0.0,0.447510533174635
bg,5.773205534991339e-07,2.0045287309405813e-07,2.5684691721321843e-07,1.0548133296564798e-06,500,0.6595843694273095,1.3024085327784825e-07,1.2557374481807867e-06
nag,0.00019221780328620308,0.00026120355455047515,0.0,0.00091893535221732,500,2.8703387314947437,0.0,0.001822073245501476
