ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014806594271877898,0.0174834909706201,0.0002910674693634906,0.062054729260230056,500,2.4684064593099304,0.0,0.12724712298590404
bg,5.80784321131661e-07,2.101960202431333e-07,2.641156568818833e-07,1.0335211559947353e-06,500,0.8152213437124495,1.639605975158879e-07,1.518948641339586e-06
nag,0.001923475932626205,0.003130049797565547,0.0,0.011912636826941603,500,3.423752115653187,0.0,0.02644490684870876
