ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014124626525271047,0.01639533469066521,0.0003056617201480999,0.057540885242737566,500,2.656682343640591,0.0,0.13978620300354083
bg,5.718946309865255e-07,2.0371807886696222e-07,2.538100218465887e-07,1.0533050732615333e-06,500,0.8263288132036721,1.1726256540271853e-07,1.3815166077369818e-06
nag,0.00015345544988354948,0.0002227173387939083,0.0,0.0008666296353728513,500,2.7894988483365277,0.0,0.001410527473597603
