ligand_type,r_max,var_rate
ag,50,0.0012865837822513433
ag,50,0.017612002314474157
ag,50,0.04368622057624579
ag,50,0.022812597250625108
ag,50,0.0024708251752055097
ag,50,0.025879204031196486
ag,50,0.04152340312731959
ag,50,0.009467527170158987
ag,50,0.004831066737828731
ag,50,0.02666617007104229
ag,50,0.0014297503781722021
ag,50,0.037919820084675426
ag,50,0.008544788075259617
ag,50,0.015461215015161966
ag,50,0.0142385675899199
ag,50,0.00025074173265803924
ag,50,0.02635502722479993
ag,50,0.011190035105440232
ag,50,0.0005726456828270457
ag,50,0.00451823312361039
ag,50,0.0018188677400778578
ag,50,0.0060659255602755514
ag,50,0.003938968663738083
ag,50,0.04330814271321602
ag,50,0.007982947230068514
ag,50,0.0008804908535288746
ag,50,0.024693417511306513
ag,50,0.015366888698312089
ag,50,0.006195876515131961
ag,50,0.03965405848386258
ag,50,0.04862268210070834
ag,50,0.0018582126945360087
ag,50,0.005481378265512495
ag,50,0.010384208130052846
ag,50,0.026217990568603692
ag,50,0.0030132517103006067
ag,50,0.012010415619092111
ag,50,0.033556272649519214
ag,50,0.005886264607608374
ag,50,0.0033457564546429284
ag,50,0.02086970998712463
ag,50,0.007326280157990204
ag,50,0.0044572806384860966
ag,50,0.021630017986504733
ag,50,0.01107341699255082
ag,50,0.028804543691650277
ag,50,0.03864734020603686
ag,50,0.015885891360287042
ag,50,0.016939421788460456
ag,50,0.001507244626696613
ag,50,0.011711932818250127
ag,50,0.004363195094112835
ag,50,0.004188456675838031
ag,50,0.012858211029847584
ag,50,0.020396949607679165
ag,50,0.039769547351194236
ag,50,0.01984932726977956
ag,50,0.0037060356630110214
ag,50,0.000999127810815496
ag,50,0.026546140700681023
ag,50,0.006018542657126469
ag,50,0.0022870789452776904
ag,50,0.04204497366371591
ag,50,0.0021586314860119857
ag,50,0.001939392480693816
ag,50,0.00850984140412884
ag,50,0.00869150733643601
ag,50,0.0018661377777185433
ag,50,0.0012925750801345151
ag,50,0.046446623380419445
ag,50,0.0005951214768796318
ag,50,0.009284541478056069
ag,50,0.0321400603175356
ag,50,0.017680437812547842
ag,50,0.009996522658448229
ag,50,0.002559143099396939
ag,50,0.01333305956089231
ag,50,0.026886527118427383
ag,50,0.005930588656088867
ag,50,0.03836399010300427
ag,50,0.009457875379673346
ag,50,0.040769718124787364
ag,50,0.005879703051927302
ag,50,0.005098916449088458
ag,50,0.027575872968491923
ag,50,0.021153965874273924
ag,50,0.009289370112923176
ag,50,0.00821807374661271
ag,50,0.002132872867790929
ag,50,0.015536444686843582
ag,50,0.013002962315968675
ag,50,0.07692179202483468
ag,50,0.003862858562882219
ag,50,0.0121773988128931
ag,50,0.003696410249356045
ag,50,0.0007999726227313186
ag,50,0.0033778729824774
ag,50,0.002165771368516555
ag,50,0.0035362458681701403
ag,50,0.040477300416210366
ag,50,0.036581780820826776
ag,50,0.0003282172813192405
ag,50,0.003636176009157469
ag,50,0.00063053760686435
ag,50,0.0483314467527096
ag,50,0.12972981753584747
ag,50,0.019311829984234585
ag,50,0.006184478731418861
ag,50,0.0006029606001155474
ag,50,0.001711746820028469
ag,50,0.004714442667301408
ag,50,0.03663696401703934
ag,50,0.006440254947113922
ag,50,0.03205652215486756
ag,50,0.005945850391085077
ag,50,0.000490520581643072
ag,50,0.0
ag,50,0.011523708083986502
ag,50,0.020072228685851096
ag,50,0.0006250676487269561
ag,50,0.012648326238796935
ag,50,0.010944974477314934
ag,50,0.0066415071782055055
ag,50,0.014775752968896692
ag,50,0.0067821908083098795
ag,50,0.016929070087872283
ag,50,0.003919475669112867
ag,50,0.012634814951649894
ag,50,0.0193236639283442
ag,50,0.028647162710032432
ag,50,0.043474794562999124
ag,50,0.04821723878292471
ag,50,0.03194889176409359
ag,50,0.07078009949661758
ag,50,0.00408096565578652
ag,50,0.0012111546667569761
ag,50,0.013842802466202859
ag,50,0.015820891960856804
ag,50,0.008091140626039885
ag,50,0.09258818536037328
ag,50,0.04560194112410253
ag,50,0.014622832726126661
ag,50,0.016583720329640863
ag,50,0.0007557459076153032
ag,50,0.0020548245213982603
ag,50,0.015857995145740423
ag,50,0.00991881158067022
ag,50,0.008092370524462758
ag,50,0.02694730925675859
ag,50,0.0072849416163416605
ag,50,0.021245226011274338
ag,50,0.0034691840681928604
ag,50,0.010305024837520266
ag,50,0.00245916593762695
ag,50,0.004987385244345097
ag,50,0.003909481862576258
ag,50,0.03935474776703754
ag,50,0.007231060485642476
ag,50,0.013811604706674568
ag,50,0.0024555734498190327
ag,50,0.005714697672367847
ag,50,0.006103210306330781
ag,50,0.012412975851539877
ag,50,0.01585379774667782
ag,50,0.0022155161578636144
ag,50,0.041931553667800346
ag,50,0.011678828006298004
ag,50,0.0068694546628527515
ag,50,0.009191950486025707
ag,50,0.1026949923848521
ag,50,0.0017030870017346333
ag,50,0.020336836744567804
ag,50,0.002660749886669822
ag,50,0.026922777708842344
ag,50,0.018357199230526908
ag,50,0.01861617985606483
ag,50,0.009765156545969222
ag,50,0.010349428746792637
ag,50,0.014147771683256042
ag,50,0.00483189769614153
ag,50,0.0015506745660896241
ag,50,0.007474746216770233
ag,50,0.0013107933726406265
ag,50,0.041911454971437105
ag,50,0.008354946824006672
ag,50,0.06165675707316601
ag,50,0.00024245102306319976
ag,50,0.006856406029203676
ag,50,0.046914920047232855
ag,50,0.005299056238781384
ag,50,0.007851935715153056
ag,50,0.019510409884395043
ag,50,0.023537285334342208
ag,50,0.0060454305908341265
ag,50,0.014678997714554049
ag,50,0.0087146832919561
ag,50,0.023891164965054876
ag,50,0.0015773171065113659
ag,50,0.0022445020005246734
ag,50,0.026407353157230775
ag,50,0.05932517470271254
ag,50,0.02152887291402402
ag,50,0.022168926938698555
ag,50,0.005380751795892577
ag,50,0.018301376184110207
ag,50,0.00469713175548867
ag,50,0.00047101661715657264
ag,50,0.0005655960884499122
ag,50,0.0008267248970643013
ag,50,0.004210297026133634
ag,50,0.011711641868691362
ag,50,0.009329210150786561
ag,50,0.004363592977574278
ag,50,0.01689335367993252
ag,50,0.018248364711388264
ag,50,0.023688198732179883
ag,50,0.006385722039451207
ag,50,0.0005963374757333323
ag,50,0.0021698629861570235
ag,50,0.05194917100199786
ag,50,0.01954201285899939
ag,50,0.036508127657355956
ag,50,0.01603798819867007
ag,50,0.00637637441584166
ag,50,0.0011732880415014039
ag,50,0.004810409059367829
ag,50,0.0031836464622045355
ag,50,0.006726714267081541
ag,50,0.027952611972803302
ag,50,0.029021408698922807
ag,50,0.0027772937617078835
ag,50,0.010148119714903151
ag,50,0.00412115519616083
ag,50,0.026593266092447103
ag,50,0.005175767995204065
ag,50,0.0009543639983614907
ag,50,0.004870181278904833
ag,50,0.014418379963895944
ag,50,0.008914078681215491
ag,50,0.01828558745510676
ag,50,0.00548131504604803
ag,50,0.018883364410467146
ag,50,0.008081780213766135
ag,50,0.006477686019061958
ag,50,0.04745021284847605
ag,50,0.012936152494477103
ag,50,0.005502469202549907
ag,50,0.004269080249320946
ag,50,0.06524888892995714
ag,50,0.007063122057920524
ag,50,0.01062189586699148
ag,50,0.013489678812242866
ag,50,0.0021665202014324717
ag,50,0.0014982350074659282
ag,50,0.006719124292378885
ag,50,0.02278085184454239
ag,50,0.0318448578366561
ag,50,0.00625071235208411
ag,50,0.012451209719887108
ag,50,0.005969002795182033
ag,50,0.02597253414203802
ag,50,0.001964477338351479
ag,50,0.0071326177201629926
ag,50,0.001211690323506416
ag,50,0.004760823654719517
ag,50,0.011160706471141929
ag,50,0.0013178390769767784
ag,50,0.006892442596106942
ag,50,0.0012045618123365993
ag,50,0.01874539167982696
ag,50,0.021436945469917798
ag,50,0.012295215371990019
ag,50,0.11148767418359971
ag,50,0.012156184087607479
ag,50,0.03133729954795755
ag,50,0.0019157856365881038
ag,50,0.025865245018921502
ag,50,0.030230776591208465
ag,50,0.010941854619743422
ag,50,0.006993409242135141
ag,50,0.007207615216708578
ag,50,0.0036237760091657844
ag,50,0.0142611795089749
ag,50,0.01650570457543471
ag,50,0.01942685680197301
ag,50,0.01621300569251654
ag,50,0.016414963662589613
ag,50,0.00813602059596317
ag,50,0.005448287382555827
ag,50,0.006128272011470359
ag,50,0.0005333546202821875
ag,50,0.008147363580023066
ag,50,0.0006186649621423787
ag,50,0.001867086785633833
ag,50,0.0008560438498978332
ag,50,0.03768935680117463
ag,50,0.0031312961916096778
ag,50,0.008795493844398584
ag,50,0.030035846505333284
ag,50,0.016848317582931076
ag,50,0.02489145495739249
ag,50,0.006203268490022871
ag,50,0.018329048713274357
ag,50,0.0005993219435036733
ag,50,0.012522674299415382
ag,50,0.00446064690425769
ag,50,0.008214398810648582
ag,50,0.0037043625180068675
ag,50,0.0109107067424052
ag,50,0.0014720939580873864
ag,50,0.053977567164462184
ag,50,0.04189332072079276
ag,50,0.005259749184101174
ag,50,0.03842464016863547
ag,50,0.0049425844087517615
ag,50,0.008402947936065323
ag,50,0.016134563963319016
ag,50,0.009949603591246439
ag,50,0.030009116515494517
ag,50,0.005267184012893588
ag,50,0.021627025006912028
ag,50,0.0035740864223019397
ag,50,0.0033207132083252966
ag,50,0.0006360896344495048
ag,50,0.002945772020796152
ag,50,0.03736840668285201
ag,50,0.02690831208162645
ag,50,0.0017660916996886595
ag,50,0.02681336736235881
ag,50,0.011460604866882317
ag,50,0.010433505667621315
ag,50,0.010083258940962729
ag,50,0.05115525723509842
ag,50,0.01017948710861579
ag,50,0.025850940496850296
ag,50,0.021687285105911898
ag,50,0.047391622835234494
ag,50,0.009817357485652562
ag,50,0.006003605540313561
ag,50,0.0038684107504788536
ag,50,0.003975975720974282
ag,50,0.026457150653755257
ag,50,0.004414763922700463
ag,50,0.011059503655868682
ag,50,0.0006792422206360144
ag,50,0.019650366415012357
ag,50,0.0252156297576723
ag,50,0.007725648257855236
ag,50,0.04061009157551909
ag,50,0.002824713488056476
ag,50,0.07024492125071521
ag,50,0.07646237415830205
ag,50,0.0006427965117813515
ag,50,0.005624399024383841
ag,50,0.0010562134659004552
ag,50,0.010038366752246775
ag,50,0.006819975591373507
ag,50,0.016056691001556354
ag,50,0.015657917150190048
ag,50,0.002062102628858123
ag,50,0.01459232725215175
ag,50,0.0045759285292546435
ag,50,0.0189539625811008
ag,50,0.09738902129675854
ag,50,0.02400556648347555
ag,50,0.03538646177512672
ag,50,0.005133432740519978
ag,50,0.0031732822109504406
ag,50,0.027789155364054727
ag,50,0.0011101293429353482
ag,50,0.03242598498683403
ag,50,0.00044666586099471244
ag,50,0.021352887695289167
ag,50,0.009108706091253147
ag,50,0.003715269226846718
ag,50,0.010207278563316602
ag,50,0.017854375134011065
ag,50,0.014645783654313106
ag,50,0.0010821479971803395
ag,50,0.012316282632358837
ag,50,0.015516695814888681
ag,50,0.04211459233112849
ag,50,0.11892465691230365
ag,50,0.026499333522840503
ag,50,0.034023947726429006
ag,50,0.001039008888251463
ag,50,0.03989803183384866
ag,50,0.022119939414433326
ag,50,0.009374540827631983
ag,50,0.0031778994907303514
ag,50,0.005205023180087962
ag,50,0.007313880828153719
ag,50,0.0030796887832044632
ag,50,0.01147967495276573
ag,50,0.0027746458197685257
ag,50,0.018172370660872805
ag,50,0.00013351551374305977
ag,50,0.10396841840373018
ag,50,0.004175392677737284
ag,50,0.0008859841813453926
ag,50,0.013672968809334642
ag,50,0.024961468626559364
ag,50,0.006941840513202329
ag,50,0.012663980208460521
ag,50,0.05064346370068799
ag,50,0.027330092561660187
ag,50,0.006349452599215336
ag,50,0.026310633617521464
ag,50,0.003852082747912131
ag,50,0.002804200995015825
ag,50,0.014985648148029872
ag,50,0.0
ag,50,0.003178553955999863
ag,50,0.0034280811072031894
ag,50,0.0018166523071665415
ag,50,0.00831514668260076
ag,50,0.0012572634881730942
ag,50,0.010268225640023132
ag,50,0.02490065416290454
ag,50,0.005285899221589445
ag,50,0.002146170403319559
ag,50,0.01383915789449967
ag,50,0.0094071578985474
ag,50,0.007933831704121071
ag,50,0.017367070986200165
ag,50,0.06101647951120406
ag,50,0.0018236128812376222
ag,50,0.010103039230750113
ag,50,0.001313356251223739
ag,50,0.010344705308300704
ag,50,0.0023156418935380563
ag,50,0.09794645620128149
ag,50,0.005052593299223274
ag,50,0.014088635544752648
ag,50,0.0012029378809412558
ag,50,0.020190041789347378
ag,50,0.0006653107712742916
ag,50,0.010207555344633535
ag,50,0.019776782578537405
ag,50,0.005127942975156752
ag,50,0.007621692277452643
ag,50,0.0010128638332232345
ag,50,0.008277374755340579
ag,50,0.0015085125998717359
ag,50,0.024184673455274294
ag,50,0.010847233774329688
ag,50,0.013439546439337683
ag,50,0.01755435056962782
ag,50,0.01601386619874285
ag,50,0.00863672282085475
ag,50,0.016741155213628824
ag,50,0.019088496793340494
ag,50,0.005727254660028986
ag,50,0.005444157388732955
ag,50,0.030675251128177254
ag,50,0.005425897043844297
ag,50,0.004744437942838562
ag,50,0.0005737682074004824
ag,50,9.812229816222254e-05
ag,50,0.004946718312759175
ag,50,0.009992578320735999
ag,50,0.004173450179794901
ag,50,0.010302407387798576
ag,50,0.0035686080111433714
ag,50,0.005676722767995304
ag,50,0.04340574232930722
ag,50,0.012258541236845139
ag,50,0.009448277388379108
ag,50,0.027653314144535323
ag,50,0.06410069319629179
ag,50,0.03200650675021537
ag,50,0.008365495695170857
ag,50,0.0013631605033076106
ag,50,0.0334590678058792
ag,50,0.004799224504263433
ag,50,0.002321550797887679
ag,50,0.0026708496650550604
ag,50,0.003278892603495586
ag,50,0.0007623165100429877
ag,50,0.007802793971034756
ag,50,0.0431436868989667
ag,50,0.011439007741302453
ag,50,0.01632602670928298
ag,50,0.019086219045868203
ag,50,0.0036793097490668124
ag,50,0.016669347506109784
ag,50,0.0007215540255733189
ag,50,0.014945144701374468
ag,50,0.005653521266978503
ag,50,0.04403553848982328
ag,50,0.01398638068576201
ag,50,0.0034333627721832866
ag,50,0.0034088551491360027
ag,50,0.008740510974596412
ag,50,0.025692532725451456
ag,50,0.008723550616245988
ag,50,0.00984402343656989
ag,50,0.012399167663510412
ag,50,0.029911726863279375
ag,50,0.041351005247345966
nag,50,0.0006808748702783651
nag,50,0.0
nag,50,0.0
nag,50,0.00022358540939886897
nag,50,0.00014510450621648167
nag,50,9.989425381831012e-06
nag,50,0.000247173621417936
nag,50,2.7212515479708248e-05
nag,50,0.00011600387090490449
nag,50,0.0
nag,50,0.0001622281459872572
nag,50,5.866306403517543e-05
nag,50,0.0005295730389520977
nag,50,0.0007097181981488002
nag,50,1.443001687325537e-05
nag,50,8.903031093902071e-05
nag,50,9.890915784323639e-06
nag,50,3.980810839356602e-05
nag,50,0.0
nag,50,0.00031899486015603506
nag,50,7.411873758013383e-05
nag,50,2.923444231505623e-05
nag,50,0.0
nag,50,7.689269754712532e-05
nag,50,2.0970277729071634e-05
nag,50,5.762531325947298e-05
nag,50,1.25599760096887e-05
nag,50,0.0
nag,50,0.00025765572226127984
nag,50,0.00011488043159315456
nag,50,0.00047469616686889217
nag,50,0.00019963340224664106
nag,50,2.381303275214012e-05
nag,50,0.0002069026979350177
nag,50,0.0
nag,50,0.0003369139422100554
nag,50,2.9201332389194535e-05
nag,50,0.0003335539526014377
nag,50,0.00021440970210976636
nag,50,0.00018630272335586168
nag,50,0.00014783510169270642
nag,50,8.487782764089398e-06
nag,50,0.00012016787329816516
nag,50,0.0006190599113966501
nag,50,1.4507234024852011e-05
nag,50,2.160167911571378e-05
nag,50,8.107961265600671e-06
nag,50,0.0
nag,50,2.0921012334949616e-05
nag,50,0.0001228608699764777
nag,50,0.0
nag,50,0.0002182035357957033
nag,50,0.0
nag,50,0.000139762792436661
nag,50,3.083678371116114e-05
nag,50,0.0003998913202827306
nag,50,0.001165975611045744
nag,50,0.0001838154639597723
nag,50,0.0
nag,50,0.00018235930545716672
nag,50,0.0
nag,50,7.533235644114906e-05
nag,50,0.00013034593167193976
nag,50,2.898282924353594e-05
nag,50,0.0004589254192346457
nag,50,0.00019778048884681266
nag,50,0.0003631358851215941
nag,50,0.0002580414242204756
nag,50,0.0
nag,50,0.0005071979048950536
nag,50,7.687585654308589e-05
nag,50,8.380612953244594e-05
nag,50,2.2196178160881886e-05
nag,50,0.00036013221245237106
nag,50,4.198413362257528e-05
nag,50,2.2199322814670417e-05
nag,50,0.000930714236889306
nag,50,0.000220345456164635
nag,50,1.1118195114778332e-05
nag,50,0.0006213910973865126
nag,50,2.4441541942067366e-05
nag,50,3.147690206690546e-05
nag,50,0.0
nag,50,6.296803509906746e-05
nag,50,3.7269794170526926e-05
nag,50,2.989856126712123e-05
nag,50,0.0
nag,50,3.0129100205800576e-05
nag,50,0.0
nag,50,0.00019852253282437256
nag,50,9.575806380483372e-05
nag,50,0.0003769226715696008
nag,50,0.0001258167203253629
nag,50,8.297601670703511e-05
nag,50,1.0700203602948878e-05
nag,50,0.0
nag,50,0.0
nag,50,9.696593716453097e-05
nag,50,0.00017252742285027675
nag,50,0.00010192233041015756
nag,50,0.00011803545600788963
nag,50,0.00010926642271912852
nag,50,2.6435861097432935e-05
nag,50,0.0
nag,50,1.4966117551389667e-05
nag,50,7.254743132069406e-06
nag,50,8.57962126909347e-05
nag,50,4.356280516028198e-05
nag,50,7.396671482362173e-05
nag,50,2.231216974008406e-05
nag,50,0.00010043216161790081
nag,50,0.00013189931259930914
nag,50,0.0003790293716089003
nag,50,0.0002512347000622015
nag,50,3.458463667284229e-05
nag,50,5.235179423636542e-06
nag,50,2.049358094495439e-05
nag,50,0.0
nag,50,1.1913940474132695e-05
nag,50,9.881111237975056e-06
nag,50,0.0
nag,50,2.263753583571027e-05
nag,50,0.00012796943127217075
nag,50,9.966453487766583e-05
nag,50,0.00013694899690576976
nag,50,1.612839104015403e-05
nag,50,2.2567420930188677e-05
nag,50,2.5832888418606727e-05
nag,50,0.0
nag,50,0.00010806892746843857
nag,50,0.0
nag,50,2.2748331258248008e-05
nag,50,0.00013243147159504762
nag,50,1.0744941399982954e-05
nag,50,1.125923987118521e-05
nag,50,3.541876808288662e-05
nag,50,0.0
nag,50,2.6908489770612135e-05
nag,50,2.6113761686706745e-05
nag,50,4.554553075031962e-05
nag,50,6.383672263589397e-05
nag,50,0.0005190482277448934
nag,50,6.753075567860307e-05
nag,50,6.569553344770649e-05
nag,50,2.29151355961375e-05
nag,50,6.585619984479617e-06
nag,50,9.79181873972182e-05
nag,50,0.00026225620808068483
nag,50,0.0004728210831253346
nag,50,0.0
nag,50,1.3453928496328522e-05
nag,50,0.00020523884616989175
nag,50,5.0261422340609756e-05
nag,50,0.0
nag,50,4.778045731421218e-05
nag,50,5.4306167439522376e-05
nag,50,1.7571879865903045e-05
nag,50,0.0001461331999587081
nag,50,1.7682719835828752e-05
nag,50,9.90157433430405e-05
nag,50,8.564070539331265e-05
nag,50,0.0
nag,50,8.013500973086911e-05
nag,50,8.36115708737048e-06
nag,50,0.00017012097853170006
nag,50,0.00022849581159188918
nag,50,0.00015880704558924452
nag,50,1.91381575910483e-05
nag,50,9.706938993106812e-05
nag,50,0.00033207733064821477
nag,50,0.00019846681278077417
nag,50,1.3377616605515342e-05
nag,50,0.00034278312648183086
nag,50,3.981640996622095e-05
nag,50,0.0009114402295959796
nag,50,3.0097307146445684e-05
nag,50,0.0001364031607441183
nag,50,0.0
nag,50,0.0
nag,50,4.772954296018628e-05
nag,50,7.972747118531827e-06
nag,50,0.0003811885396332958
nag,50,5.0241866041744106e-05
nag,50,5.273973301150475e-05
nag,50,0.0001285866874930704
nag,50,1.6201769738151686e-05
nag,50,1.462943564774923e-05
nag,50,9.538599683098475e-06
nag,50,3.1801706340954635e-05
nag,50,7.77372519606895e-05
nag,50,2.4255496140658356e-05
nag,50,0.00017428347311441197
nag,50,0.0
nag,50,9.929004360951816e-05
nag,50,0.0
nag,50,8.817413095205841e-06
nag,50,0.0009008137076333383
nag,50,2.2269719749411946e-05
nag,50,0.0
nag,50,0.0
nag,50,6.926222449575701e-05
nag,50,0.0002106212267884888
nag,50,3.675122351404721e-05
nag,50,7.943297247303952e-05
nag,50,0.0003018143879463886
nag,50,0.0
nag,50,0.0
nag,50,0.0
nag,50,0.0007423758433627944
nag,50,0.00021256737284883103
nag,50,0.0003706363336164244
nag,50,0.0003312942536797534
nag,50,0.00034957180667153514
nag,50,0.00011423949748008034
nag,50,0.00039827582082898764
nag,50,1.959885525486135e-05
nag,50,2.3014959220169298e-05
nag,50,0.0
nag,50,7.664132652089272e-05
nag,50,0.0
nag,50,9.742144973599615e-05
nag,50,0.000222733996167492
nag,50,0.0003683178850077931
nag,50,0.00011512167075525429
nag,50,0.0006933438083932312
nag,50,8.176421498858799e-05
nag,50,2.7104200800584703e-05
nag,50,0.000175115004259748
nag,50,0.0002830318196082224
nag,50,8.821026615328443e-05
nag,50,0.0006193901247099022
nag,50,0.0001087501230790969
nag,50,0.00011572293748857447
nag,50,1.0858482007333955e-05
nag,50,8.033463914257728e-06
nag,50,0.00037557865754726284
nag,50,1.1797566505821898e-05
nag,50,0.0
nag,50,0.0006396679999949656
nag,50,6.85380098222545e-05
nag,50,5.468264021372754e-05
nag,50,0.00024805847745222446
nag,50,5.807950881863816e-05
nag,50,0.0
nag,50,0.0
nag,50,2.1695113834182398e-05
nag,50,8.192852055946698e-06
nag,50,0.0
nag,50,2.631338386874817e-05
nag,50,8.982488595175079e-05
nag,50,7.286478969045758e-05
nag,50,2.2952006134289308e-05
nag,50,4.3144209289505566e-05
nag,50,0.0
nag,50,2.2928367663816196e-05
nag,50,4.0043797460694325e-05
nag,50,1.4820710555423557e-05
nag,50,0.0001709190691953448
nag,50,2.751948996172832e-05
nag,50,1.7654828462577343e-05
nag,50,4.337722132971871e-05
