ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.015686520280841578,0.018371085566894714,0.0005731788819994282,0.06470349595646607,500,2.6625103190307944,0.0,0.12972981753584747
bg,5.685490300961949e-07,2.0625718775889957e-07,2.369750836472723e-07,1.0241111177817376e-06,500,0.520851777872831,1.2731881544666148e-07,1.2907268959902044e-06
nag,0.00012194352719503061,0.0001753321050395912,0.0,0.00063098647125595,500,2.733667526480463,0.0,0.001237201665826002
