ligand_type,r_max,var_rate
ag,50,0.017742045764023977
ag,50,0.00432340771123335
ag,50,0.013546637723202576
ag,50,0.012897443136908156
ag,50,0.03203044429675608
ag,50,0.01500229979226246
ag,50,0.0033919539154673712
ag,50,0.0
ag,50,0.00022822129751834717
ag,50,0.007271738994191292
ag,50,0.0022430278160400618
ag,50,0.01781417329946909
ag,50,0.010529444080699543
ag,50,0.0010662791537015034
ag,50,0.008097672188386182
ag,50,0.001025501393446991
ag,50,0.003928355773354708
ag,50,0.017387107634231073
ag,50,0.018547162858514862
ag,50,0.020473114368046903
ag,50,0.0001941191133911585
ag,50,0.022078555514944878
ag,50,0.0056465095591002445
ag,50,0.0030756477411567574
ag,50,0.10467779063557402
ag,50,0.0071314842089018286
ag,50,0.02713543865931894
ag,50,0.011095147217561024
ag,50,0.002148436625108996
ag,50,0.00550779981111075
ag,50,0.0017658113864539096
ag,50,0.04692444175683679
ag,50,0.007111257177523177
ag,50,0.013323401780288558
ag,50,0.0029462055671664387
ag,50,0.009906720817171146
ag,50,0.08703523294472022
ag,50,0.006516539889949231
ag,50,0.00888985411173697
ag,50,0.021991690759758077
ag,50,0.019359437008563178
ag,50,0.00416811359919171
ag,50,0.04271809550391403
ag,50,0.004571137433479954
ag,50,0.011896372387739017
ag,50,0.0012817982654935711
ag,50,0.005334869939326988
ag,50,0.01180081374748032
ag,50,0.025919749012467033
ag,50,0.013017775803259976
ag,50,0.016783092709494272
ag,50,0.002863554510073358
ag,50,0.021321174521233974
ag,50,0.01843450450333877
ag,50,0.01907877217250618
ag,50,0.023000149668754532
ag,50,0.010336698499883374
ag,50,0.0031944087251079304
ag,50,0.01610229712417538
ag,50,0.0027697464147857804
ag,50,0.013416312246598627
ag,50,0.0054974913698004
ag,50,0.016722937958963704
ag,50,0.0019652579412607393
ag,50,0.013464061025799728
ag,50,0.0017360629572237018
ag,50,0.01568847401451917
ag,50,0.03750848872353701
ag,50,0.011022205150887022
ag,50,0.007844898652643838
ag,50,0.003132598007126993
ag,50,0.013633525238337026
ag,50,0.0007497167298911578
ag,50,0.03367643486218516
ag,50,0.003361804133949413
ag,50,0.016004511343615448
