ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014697190995284362,0.020747593307187954,0.0002798570607831923,0.06332432013941096,500,5.640192919225517,0.0,0.2721415020589998
bg,5.761626030323655e-07,1.9731020872148763e-07,2.65636078328199e-07,1.0185308838552163e-06,500,0.7744774650160778,1.5394993695365764e-07,1.5484734375801987e-06
nag,0.0004194595207025607,0.0007724288784077395,0.0,0.002047983668053242,500,5.1813920955912085,0.0,0.007413443414952626
