ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0746357004065943,0.46647797991806556,0.2280371419679781,2.1310771242498516,2000,0.550166801242691,0.0,3.5022883113454153
bg,0.0008230929711704027,0.00023719720657553844,0.0004027957577222225,0.0013229842734155091,2000,0.43590200432237786,0.0001410010019037,0.0018383540501203
nag,0.8533446489593299,0.3964032821612364,0.18695624687708867,1.7617402927966523,2000,0.6105853877524762,0.0,2.473078188029273
