ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0955322447582998,0.4854923268682638,0.21623057580316277,2.1405124414009196,500,0.21920944996873704,0.0,2.433163885534309
bg,0.0008052763724288297,0.0002297122508982729,0.00039729351932540967,0.001301832404512436,500,0.28222418067556926,0.00032448774484307924,0.0015143687573414555
nag,0.16063466331900134,0.07502733055266977,0.03290144992274893,0.33389725294404754,500,0.7483857817428681,0.0,0.5090535987712357
