ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014436652554572127,0.017657652331675246,0.00032775408988191835,0.06753222313831848,500,2.635644463043785,0.0,0.12119675355702386
bg,5.753892238093326e-07,2.065956618256173e-07,2.459548676719566e-07,1.0040579024372844e-06,500,0.6946140909732481,1.4387381082406444e-07,1.4480372316620767e-06
nag,0.0001530941949981553,0.00023412737665519024,0.0,0.0007047935907763666,500,4.168612107831133,0.0,0.0022371499193444785
