gamma_p,gamma_p,gamma_p,lognorm_p,lognorm_p,lognorm_p,weibull_p,weibull_p,weibull_p,pareto_p,pareto_p,pareto_p,loglogistic_p,loglogistic_p,loglogistic_p,n_zero_dropped,n_zero_dropped,n_zero_dropped
min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean
0.0002199615537498336,0.7385537099220647,0.08910203642388793,0.00026669646399838797,0.05681437945104928,0.012058501234289925,0.0031427247580683394,0.9350117727295694,0.15411967878791888,1.0010336624264365e-149,4.1268241363007567e-112,1.6686980656696674e-113,0.034153729403825994,0.5038560586599773,0.25354811903526775,2,11,6.433333333333334
0.2548420235423705,0.995375788038511,0.7542614625559163,0.008119223406964795,0.6844807491384939,0.18340371064835376,0.000370761496065544,0.19430718080840192,0.03951216225253667,1.5469504543456511e-177,5.848940507789293e-116,3.366002636768597e-117,1.1574885223523571e-212,6.535328256419631e-209,6.895730306453294e-210,0,0,0.0
0.13222420274814928,0.9527375761352486,0.6218725700209612,9.64307570840419e-09,0.0022544560206221474,0.0001013540126710096,0.13651908752036845,0.9154950761676102,0.5986816057709631,1.0340643884284814e-159,7.420779591879552e-101,2.473593197306536e-102,0.0006765416599669637,0.0276859475813791,0.00927995330390128,197,253,225.0
