ligand_type,r_max,var_rate
ag,50,0.018080655961906326
ag,50,0.029589051489980114
ag,50,0.008182108085418922
ag,50,0.018088598384626804
ag,50,0.0015704415707775547
ag,50,0.00528765485352109
ag,50,0.007067542008632346
ag,50,0.010302320137803564
ag,50,0.008678900108907229
ag,50,0.06409344571655562
ag,50,0.06899970641979852
ag,50,0.023555650753285782
ag,50,0.009143639275863934
ag,50,0.003753828151308188
ag,50,0.010188358447925832
ag,50,0.021782975235229214
ag,50,0.007149909124189893
ag,50,0.004613325113740289
ag,50,0.028884452231933182
ag,50,0.025185282080219376
ag,50,0.004156438159210907
ag,50,0.07327410089943265
ag,50,0.0389874263311992
ag,50,0.0004226132788763501
ag,50,0.021679175645661828
ag,50,0.00106144879133702
ag,50,0.0015158710040272612
ag,50,0.009645355851274512
ag,50,0.057623316791884496
ag,50,0.009826230358161856
ag,50,0.02294750304725913
ag,50,0.016615244377447328
ag,50,0.0353022079733962
ag,50,0.005749717020358036
ag,50,0.007125403487038823
ag,50,0.0018289720207299179
ag,50,0.00946987385903116
ag,50,0.031182605620074553
ag,50,0.006591466210661261
ag,50,0.011535318288571456
ag,50,0.019325745921396537
ag,50,0.008268173515276997
ag,50,0.04617284683683337
ag,50,0.014876093708547389
ag,50,0.0009747939988479002
ag,50,0.032963599387177654
ag,50,0.017543703169388334
ag,50,0.0029163103652979218
ag,50,0.002984454482487129
ag,50,0.005836868031353732
ag,50,0.00914119178463653
ag,50,0.0036842825558298853
ag,50,0.0009291553419452808
ag,50,0.03949366449411068
ag,50,0.0055050612700258085
ag,50,0.0010622652660085175
ag,50,0.007407501686732847
ag,50,0.006404885909623581
ag,50,0.0020624386926197235
ag,50,0.08161773737955323
ag,50,0.005643394775634396
ag,50,0.00028789919532197706
ag,50,0.002038336753747512
ag,50,0.003769891790440799
ag,50,0.0014874779651192637
ag,50,0.02685122847615293
ag,50,0.0011750794309273102
ag,50,0.028809421398567268
ag,50,0.01300693298771963
ag,50,0.006729548120341802
ag,50,0.004574545082756038
ag,50,0.0008895057790030412
ag,50,0.009968710267889805
ag,50,0.00873714446452958
ag,50,0.007604683385923138
ag,50,0.0058632062974090715
ag,50,0.0031930411522426423
ag,50,0.029097963621999165
ag,50,0.003293720049209213
ag,50,0.009396773937634861
ag,50,0.0025088494166756584
ag,50,0.002479591782338962
ag,50,0.01930053551379726
ag,50,0.003608353904896404
ag,50,0.029894158268063215
ag,50,0.0065524253581716995
ag,50,0.012881062487194866
ag,50,0.01710075447703394
ag,50,0.007067976239296568
ag,50,0.01616546106565471
ag,50,0.01608795221551731
ag,50,0.006549607316614514
ag,50,0.003726592548729008
ag,50,0.0054116875617765585
ag,50,0.025369992418373257
ag,50,0.00517750965328198
ag,50,0.002079511649281714
ag,50,0.0034814798148293125
ag,50,0.020390828506084806
ag,50,0.014076128915954726
ag,50,0.0052377271627223115
ag,50,0.0032110417953349056
ag,50,0.01350966113222021
ag,50,0.001189106656984059
ag,50,0.009506551640871592
ag,50,0.0039909921753378316
ag,50,0.0016177525578632594
ag,50,0.005996522601113357
ag,50,0.0038892530260127927
ag,50,0.007892629468464809
ag,50,0.013030567359425755
ag,50,0.07309823544709407
ag,50,0.0006686157691387466
ag,50,0.018580513887597377
ag,50,0.04412388627386698
ag,50,0.01048249117837776
ag,50,0.0011388839839086761
ag,50,0.002611945469658791
ag,50,0.0030807357093360307
ag,50,0.0002957962773472185
ag,50,0.028073329934764253
ag,50,0.005636349809826475
ag,50,0.022933478275900362
ag,50,0.025868188877186615
ag,50,0.0029923128203616146
ag,50,0.026110091451599433
ag,50,0.010372876338444132
ag,50,0.002093295670682081
ag,50,0.043455848018190246
ag,50,0.009461090782185115
ag,50,0.04597894234156274
ag,50,0.020374114250469175
ag,50,0.010540201010675905
ag,50,0.0044163474084753344
ag,50,0.0004943046749979751
ag,50,0.029784122522686113
ag,50,0.0002729056056950805
ag,50,0.020875027546065957
ag,50,0.0008584537298817248
ag,50,0.007478643993493788
ag,50,0.007191288548407356
ag,50,0.019925533257898722
ag,50,0.024420982567625395
ag,50,0.00030513288117132493
ag,50,0.003006213697226731
ag,50,0.007240714934575342
ag,50,0.001147807723056141
ag,50,0.011919828130713257
ag,50,0.008379846874963898
ag,50,0.00747973499394878
ag,50,0.01265514756285626
ag,50,0.0
ag,50,0.009456337950970594
ag,50,0.0015945817429891909
ag,50,0.025980806149894772
ag,50,0.0017990434062560576
ag,50,0.010465807207653615
ag,50,0.002036902249494512
ag,50,0.017589796327138467
ag,50,0.01183593490660825
ag,50,0.015140344345005424
ag,50,0.033028902995681765
ag,50,0.03588907800368148
ag,50,0.005795402703849342
ag,50,0.014777547819750159
ag,50,0.0015561904178114422
ag,50,0.004205955818349999
ag,50,0.02468079404893216
ag,50,0.013876993740088809
ag,50,0.011344798768711315
ag,50,0.0037798793135752837
ag,50,0.01776525013873182
ag,50,0.047808242214762535
ag,50,0.00267659957677713
ag,50,0.003373895239907265
ag,50,0.014633559889705902
ag,50,0.024488923309134197
ag,50,0.0007283984203634998
ag,50,0.026948963127864194
ag,50,0.022998247030154465
ag,50,0.0037544381038866538
ag,50,0.0031844377718154163
ag,50,0.00038396639946373934
ag,50,0.000428533980453254
ag,50,0.03309937120913412
ag,50,0.0027928953023188593
ag,50,0.004247483921928028
ag,50,0.0014320966710971526
ag,50,0.023769206759223917
ag,50,0.012829349461770298
ag,50,0.013502804570751568
ag,50,0.008145121758252782
ag,50,0.004605997715825208
ag,50,0.01125417667211772
ag,50,0.06184823794507839
ag,50,0.006781844461671868
ag,50,0.023023531584791028
ag,50,0.0018309300826915545
ag,50,0.008733546329529787
ag,50,0.033946929636014735
ag,50,0.017532914192289768
ag,50,0.0036972024775549397
ag,50,0.014697435932941342
ag,50,0.0009174785913516463
ag,50,0.008325906947987582
ag,50,0.0001810173684444618
ag,50,0.007638521823712283
ag,50,0.0250682165605018
ag,50,0.0003537455100352714
ag,50,0.0005702902555669452
ag,50,0.00277480557933065
ag,50,0.005986394736396423
ag,50,0.0004139955023168556
ag,50,0.0033352623684455595
ag,50,0.025588369020601947
ag,50,0.032085740583774655
ag,50,0.011070642473967874
ag,50,0.021693638407279763
ag,50,0.009082483869470071
