ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.013837247219305225,0.015627842331668185,0.0003024377120731852,0.05861418606591197,500,2.480268264600547,0.0,0.11898036118996239
bg,5.713135907747443e-07,1.9640194682755008e-07,2.375653700804437e-07,9.94970014359595e-07,500,0.7138021972561873,1.4694060447613107e-07,1.4616184687527548e-06
nag,0.0002482075234524104,0.00037314432804130777,0.0,0.0014266173886938846,500,2.674194839055841,0.0,0.0022901395318168285
