ligand_type,r_max,var_rate
ag,50,0.00015001377835094696
ag,50,0.018966832631510784
ag,50,0.06437698320434992
ag,50,0.00018722902310060793
ag,50,0.009997386083492094
ag,50,0.010631981231815323
ag,50,0.057929836487133825
ag,50,0.0027317571975767735
ag,50,0.010134450667234503
ag,50,0.003936723833400568
ag,50,0.00699247678393387
ag,50,0.06846838483660317
ag,50,0.00515124807269593
ag,50,0.03352614190519688
ag,50,0.00011600025778889705
ag,50,0.0009634621902786625
ag,50,0.008431738319818229
ag,50,0.013302608441570348
ag,50,0.0003409019204142047
ag,50,0.008873483377976292
ag,50,0.019260614694543227
ag,50,0.037405126991834646
ag,50,0.02440631516664911
ag,50,0.0156479912157371
ag,50,0.009564576453397521
ag,50,0.0018423103702446967
ag,50,0.014289059973624195
ag,50,0.0002819221400315093
ag,50,0.0015658793636004178
ag,50,0.0003077372584288708
ag,50,0.023141014293590754
ag,50,0.00023827905011778637
ag,50,0.002773045207315607
ag,50,0.017289919545864986
ag,50,0.00688670993521339
ag,50,0.0293409102726127
ag,50,0.0031261624732803217
ag,50,0.01901981456747168
ag,50,0.0033863199665792906
ag,50,0.00808449985018545
ag,50,0.020222070710643775
ag,50,0.009094692288642039
ag,50,0.04816612431957986
ag,50,0.0009890885762815797
ag,50,0.006184274541708307
ag,50,0.10821747591245512
ag,50,0.10991944694347748
ag,50,0.003194781691379225
ag,50,0.0012899959718925122
ag,50,0.0017462334138847837
ag,50,0.010536002911951833
ag,50,0.002513998168884584
ag,50,0.00044008671378084814
ag,50,0.03778809900740976
ag,50,0.0023360443406761217
ag,50,0.012272956429368612
ag,50,0.007218522323588124
ag,50,0.03998464854496226
ag,50,0.02132832019273999
ag,50,0.01593927188353552
ag,50,0.0234402825306025
ag,50,0.03349822939393122
ag,50,0.017009467123378523
ag,50,0.004059029313056427
ag,50,0.018577961043263112
ag,50,0.012771142276645017
ag,50,0.01089951472946406
ag,50,0.008270328506451647
ag,50,0.005936272673609149
ag,50,0.0008416395528638114
ag,50,0.008456082042325824
ag,50,0.0033075738178991675
ag,50,0.006337145476118684
ag,50,0.0017015254338124187
ag,50,0.01576847787345114
ag,50,0.0018826825978915812
ag,50,0.0011709580468841877
ag,50,0.0025275364937246882
ag,50,0.012009999206389978
ag,50,0.007490538738718792
ag,50,0.004111910622969475
ag,50,0.011390448996237318
ag,50,0.0026072394822786865
ag,50,0.006111350677156938
ag,50,0.004807334740171336
ag,50,0.0023859428723842432
