ligand_type,r_max,var_rate
ag,50,0.006865239086540951
ag,50,0.004352208131181138
ag,50,0.0036641825794721853
ag,50,0.00486915804000975
ag,50,0.008118958007024188
ag,50,0.012613787132409841
ag,50,0.011223318086209445
ag,50,0.00810256490613282
ag,50,0.008677447317847684
ag,50,0.0032583021423588615
ag,50,0.00663053343990268
ag,50,0.0007717485630247782
ag,50,0.0031849465464218523
ag,50,0.006064942974657991
ag,50,0.004605797372957604
ag,50,0.005005968512862796
ag,50,0.0029601411069201996
ag,50,0.013042256235625492
ag,50,0.010668878096224884
ag,50,0.007344163534603462
ag,50,0.018286006445103253
ag,50,0.04772778719852841
ag,50,0.014586557307484184
ag,50,0.023268964377968264
ag,50,0.002040044828630033
ag,50,0.01593059062125263
ag,50,0.023800123784735804
ag,50,0.018212517329002604
ag,50,0.001634242596660424
ag,50,0.013007256244375563
ag,50,0.0015735744286802715
ag,50,0.0009810978494473844
ag,50,0.027898966820288057
ag,50,0.008921505464588027
ag,50,0.0012503075237851274
ag,50,0.001433693324520019
ag,50,0.05408506013491537
ag,50,0.0003872143989790362
ag,50,0.004670682303331469
ag,50,0.012190632343008738
ag,50,0.033946641416882015
ag,50,0.003361554108474478
ag,50,0.009061712340542226
ag,50,0.0026078286063591395
ag,50,0.0
ag,50,0.0018392714326079115
ag,50,0.00046688855901321977
ag,50,0.013304549660418736
ag,50,0.0021049884030038242
ag,50,0.029095369879348028
ag,50,0.006431277200734486
ag,50,0.011128009485198853
ag,50,0.008679500001662026
ag,50,0.0006042264241063775
ag,50,0.0318341113407879
ag,50,0.007084736150603363
ag,50,0.004543222967931472
ag,50,0.02097873907554466
ag,50,0.0013857236127031373
ag,50,0.058775503115779136
ag,50,0.00048347026535961536
ag,50,0.07261813095639577
ag,50,0.008646608045569997
ag,50,0.0028205878869815492
ag,50,0.01610631018133908
ag,50,0.0002251648797030091
ag,50,0.006078900311996315
ag,50,0.040420915293035195
ag,50,0.009849131517334337
ag,50,0.01097190363624233
ag,50,0.04621833371087063
ag,50,0.003571651832722783
ag,50,0.015764473064722867
ag,50,0.013206528493524276
ag,50,0.0020195020015747545
ag,50,0.019800567303111208
ag,50,0.018341197526968812
ag,50,0.03365442996749606
ag,50,0.007883636240429596
ag,50,0.0707940772886856
ag,50,0.008381668667058412
ag,50,0.0057102794943063966
ag,50,0.03781243883468963
ag,50,0.00959144943394116
ag,50,0.009018509387500153
ag,50,0.0240814586189782
ag,50,0.00506854957791907
ag,50,0.051965759520931624
ag,50,0.01107786312386093
ag,50,0.03358006581026486
ag,50,0.029690607192246157
ag,50,0.004532673897239836
ag,50,0.0013575393951207621
ag,50,0.015353785299349759
ag,50,0.0002813405917890207
ag,50,0.030193102469976
