ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,0.9486206062207062,0.6838385652803755,948.6206062207062,995,994,1989,0.9543466863387386,718,0.718,2.5,0.717304873583735,567.045597291295
ag,50,0.9892144850109537,0.6493041376503602,989.2144850109537,983,982,1965,1.007346726080401,828,0.828,2.5,0.7014390332720637,983.6903011160075
ag,50,1.596579056934214,1.0329121527721643,1596.579056934214,1716,1716,3432,0.930407375835789,2371,2.371,2.5,1.078728997913486,2023.2382266703826
ag,50,1.5943757743318818,1.1138733541461239,1594.3757743318818,1628,1626,3254,0.9805509067231745,2271,2.271,2.5,0.988309310458119,2486.599499173961
ag,50,1.0093956560066302,0.6641424989144192,1009.3956560066301,1010,1009,2019,1.0003921268648466,836,0.836,2.5,0.7507577948841146,866.5514902853715
ag,50,1.98554599488848,1.3345942854955992,1985.54599488848,1969,1967,3936,1.0094285688299338,3413,3.413,2.5,1.2980569077673794,3300.440702167966
ag,50,1.6481581943443169,1.0913549160290952,1648.1581943443168,1669,1668,3337,0.988104433060142,2405,2.405,2.5,1.3847226930865388,2708.35287974404
ag,50,1.6038769320600545,1.1072450553932185,1603.8769320600545,1598,1596,3194,1.0049354210902597,2190,2.19,2.5,0.9132682272770475,1873.0987271508357
ag,50,1.2674146642149107,0.8610401958244559,1267.4146642149108,1285,1282,2567,0.9886229830069507,1450,1.45,2.5,0.698558014645198,1347.7669230152721
ag,50,1.6641148435246738,1.1263773561173511,1664.1148435246737,1666,1661,3327,1.0018752820738552,2448,2.448,2.5,1.0879771221877468,2747.619184563675
ag,50,2.22615128822275,1.4602269778727714,2226.15128822275,2322,2321,4643,0.9591345489973071,4804,4.804,2.5,1.0963482959153499,5081.962901817426
ag,50,1.9199581417123794,1.3223348299237323,1919.9581417123795,1966,1963,3929,0.9780734292982066,3402,3.402,2.5,1.307907800883729,4438.861269035835
ag,50,2.351662995889883,1.4458146693608769,2351.662995889883,2275,2269,4544,1.036431465795453,4593,4.593,2.5,1.3198004734323672,4085.310351674095
ag,50,1.743490766938726,1.1082872453852426,1743.490766938726,1665,1663,3328,1.048400942236155,2512,2.512,2.5,0.8888952280154843,2812.1412949272963
ag,50,0.6951918906952538,0.47344660829259394,695.1918906952537,674,673,1347,1.0329745775560977,407,0.407,2.5,0.3397198649469592,320.9602983593788
ag,50,0.0,0.0,0.0,0,0,0,,0,0.0,2.5,0.0,0.0
ag,50,2.219292082632801,1.4704625523165302,2219.292082632801,2256,2254,4510,0.9846016338211184,4508,4.508,2.5,1.168016721487462,4564.264334105602
ag,50,1.3314115171984693,0.8723237238109203,1331.4115171984693,1315,1314,2629,1.0132507741236447,1494,1.494,2.5,0.8881079045864726,1680.2864590854613
ag,50,1.9699810919199274,1.3846648034838571,1969.9810919199274,1972,1971,3943,0.9994830501876851,3501,3.501,2.5,1.550752559828854,2218.8737678391394
ag,50,1.6275337966298185,1.014543881753762,1627.5337966298184,1635,1634,3269,0.9960427151957273,2276,2.276,2.5,1.1298947119823546,2129.1492692370493
ag,50,1.9283882831201968,1.3426006688303636,1928.3882831201968,1926,1923,3849,1.0028020193032745,3260,3.26,2.5,1.5116033702749998,3356.534687560955
ag,50,2.324523931662269,1.4890007754835315,2324.5239316622688,2316,2315,4631,1.0041140093573515,4824,4.824,2.5,1.9240014006070845,5245.190522458104
