ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.0359071505859947,0.6901013155999763,1035.9071505859947,1050,1048,2098,0.9884610215515217,971,0.971,8,0.7149392670326935,779.8932918370227
ag,50,3.1799249906951657,1.9654901630726778,3179.9249906951654,3179,3176,6355,1.001235828304523,9204,9.204,8,1.8886023656571143,8700.386053921535
ag,50,0.9702932238717321,0.6588967082453555,970.2932238717322,971,970,1941,1.0003022926512704,821,0.821,8,0.6303589313062583,801.9735000205715
ag,50,1.276317048524892,0.8178116437643341,1276.317048524892,1284,1284,2568,0.9940163929321589,1341,1.341,8,0.6156924749836422,1281.197503423625
ag,50,1.6600909203224823,1.0837680160195888,1660.0909203224824,1719,1717,3436,0.9668555156217137,2421,2.421,8,0.9575166149172584,1822.1845042584848
ag,50,1.3311160066048993,0.8899951465780013,1331.1160066048992,1345,1345,2690,0.98967732833078,1471,1.471,8,1.0163248455220544,1138.9822589149278
ag,50,1.660672118123236,1.0593727990303483,1660.672118123236,1626,1625,3251,1.0219520726912221,2439,2.439,8,1.2026836586564391,1927.0199590617049
ag,50,1.6316962813664868,1.0491801393904066,1631.6962813664868,1677,1674,3351,0.974728961389777,2369,2.369,8,1.0942984502278998,2601.094864369253
ag,50,2.0063899927082707,1.3444494750279927,2006.3899927082707,1975,1974,3949,1.0164083043101675,3570,3.57,8,1.3747028886086703,3706.4743285287554
ag,50,1.902054508469621,1.2818714761650398,1902.054508469621,1914,1912,3826,0.9947983830908059,3157,3.157,8,1.629151746676491,1925.4382311926242
ag,50,1.645820586747311,0.9877925043734701,1645.820586747311,1656,1653,3309,0.995656737294199,2406,2.406,8,1.0523344287227876,2091.2604778223163
ag,50,0.9898089143970943,0.6723909374097506,989.8089143970943,960,960,1920,1.0310509524969733,750,0.75,8,0.5514558968301745,612.1723793331363
ag,50,1.5947089531332017,1.0161982911368694,1594.7089531332017,1656,1656,3312,0.9629884982688416,2311,2.311,8,0.991295716219188,2274.603254808502
ag,50,2.953162244346162,1.9166757419460008,2953.162244346162,2900,2897,5797,1.019386345994533,7486,7.486,8,1.9155507689797275,6178.544493218462
ag,50,0.9865744355350478,0.6332384861075671,986.5744355350478,967,967,1934,1.0202424359204216,792,0.792,8,0.6427053311840207,736.9347087745359
ag,50,2.7823814322437843,1.8614965135045505,2782.3814322437843,2852,2850,5702,0.976274186752205,6970,6.97,8,1.6062731564112007,6118.8546880295535
ag,50,0.3482806363462669,0.22698123469250622,348.2806363462669,338,338,676,1.030416083864695,68,0.068,8,0.20215146046314,67.9135830672917
ag,50,1.6130716783582302,1.0740403086697827,1613.0716783582302,1684,1682,3366,0.9590200228051309,2404,2.404,8,1.0093949467917624,2210.3183614099644
ag,50,1.0032240896721099,0.6755666418712094,1003.2240896721099,1027,1025,2052,0.9787552094362048,887,0.887,8,0.4997891781432594,791.0757877897406
ag,50,1.9248798755018588,1.250756711176147,1924.8798755018588,1954,1952,3906,0.9861064935972638,3353,3.353,8,1.3029540106317559,4652.501524725054
ag,50,1.9289616595849872,1.33909423692539,1928.9616595849873,1870,1868,3738,1.0326347214052394,3176,3.176,8,1.3767849442608957,3080.8417452023373
ag,50,2.2694700714209444,1.4872091222102706,2269.4700714209444,2299,2297,4596,0.9880148330086828,4551,4.551,8,1.3094172920112572,4868.048744061312
ag,50,2.235810241903035,1.5212264551421768,2235.8102419030347,2298,2296,4594,0.9737849485640395,4519,4.519,8,1.5567347065640254,3950.123982481546
ag,50,2.2176809500905637,1.5472577030109738,2217.680950090564,2258,2258,4516,0.9821439105804091,4406,4.406,8,1.7323994772326252,4227.823554062736
ag,50,0.6767039436381871,0.4319880610948829,676.7039436381871,678,677,1355,0.9995626937048554,397,0.397,8,0.4864048321341659,454.3460238181982
ag,50,1.95926140515998,1.3034678011746008,1959.2614051599799,1926,1924,3850,1.0183271336590332,3434,3.434,8,1.1006813855885862,3701.8417881687355
ag,50,2.2778678185786,1.5305113802000763,2277.8678185786002,2282,2281,4563,0.9986268384825078,4626,4.626,8,1.607608022685191,3974.2641718049044
ag,50,1.3294899136209108,0.8637059635750611,1329.4899136209108,1325,1325,2650,1.0033886140535175,1532,1.532,8,0.7444751318685637,1907.207534952194
ag,50,0.9734789970246661,0.6736495123576068,973.4789970246661,961,961,1922,1.0129854287457505,860,0.86,8,0.4682850354194449,881.0511359957815
ag,50,2.321796896586118,1.4355361548591807,2321.7968965861182,2347,2346,4693,0.9896832466266489,4793,4.793,8,1.4666075852222598,4422.205292182321
ag,50,2.6907613304743085,1.6765541328788336,2690.7613304743086,2621,2618,5239,1.0277927159947702,6158,6.158,8,1.5998314577385817,6853.678587306767
ag,50,1.406936220444698,0.8787901318154931,1406.936220444698,1372,1369,2741,1.0277108987908676,1712,1.712,8,1.0078858862858204,1647.6165293829179
ag,50,2.7924747282156646,1.8945806696341738,2792.4747282156645,2830,2829,5659,0.9870889813416983,7060,7.06,8,1.7325830705688807,5624.947672394105
ag,50,1.640804401953169,1.1261097163663671,1640.804401953169,1625,1624,3249,1.010347538148503,2261,2.261,8,1.1296356581075457,2176.570575444998
ag,50,2.5594335840610474,1.6990369842708386,2559.4335840610474,2565,2562,5127,0.9989982763704323,5661,5.661,8,1.7840360810013125,6076.118097482698
ag,50,1.9548695066073014,1.278127938553323,1954.8695066073014,1953,1951,3904,1.001983345262584,3481,3.481,8,1.4584169924999328,4426.636559586254
ag,50,1.9681457526221102,1.3099396237230485,1968.1457526221102,1917,1916,3833,1.0272159460449426,3320,3.32,8,1.294102410838608,4066.812179018801
ag,50,1.3664888284156245,0.8853521633680882,1366.4888284156245,1315,1315,2630,1.0391550025974332,1485,1.485,8,0.7860790122095438,1420.7236465571734
ag,50,0.6727703214275765,0.45472143215943484,672.7703214275765,655,655,1310,1.0271302617214908,333,0.333,8,0.44147027719434495,211.92045404674488
ag,50,0.9668844760104726,0.6305042934352117,966.8844760104726,989,986,1975,0.9806130588341506,791,0.791,8,0.7413112111350005,745.1136067297455
ag,50,1.6657648112935086,1.0717741575223594,1665.7648112935087,1661,1660,3321,1.0034727778876558,2443,2.443,8,1.135707925695716,3055.934754261885
ag,50,1.705874274491231,1.100613373934353,1705.874274491231,1665,1661,3326,1.027016420524522,2438,2.438,8,1.351552509022686,2288.5140992581887
ag,50,1.3366892032257047,0.8761471700915031,1336.6892032257047,1321,1321,2642,1.0118767624721459,1428,1.428,8,0.8055817695449708,1477.226093993984
ag,50,1.9103952744031167,1.2266022773241747,1910.3952744031167,1977,1976,3953,0.9667992279368,3346,3.346,8,1.4113638840501568,3316.9066401373766
ag,50,2.2581533392101028,1.5241921759960784,2258.153339210103,2320,2319,4639,0.9737616814187593,4509,4.509,8,1.5893894255153038,4402.773367643244
ag,50,1.645510346736928,1.0967773960850937,1645.510346736928,1686,1685,3371,0.9765640039981769,2458,2.458,8,1.1853849450317568,3333.278513661207
ag,50,1.9733710755979454,1.2566735928621398,1973.3710755979455,1904,1904,3808,1.036434388444299,3416,3.416,8,1.3492626089121724,3170.427760267403
ag,50,1.3716966540895188,0.8636603555706232,1371.6966540895187,1309,1308,2617,1.0486977477748614,1561,1.561,8,0.9028311201658983,1684.3208937673166
ag,50,1.3046938547120777,0.88454404074905,1304.6938547120776,1378,1378,2756,0.9468025070479518,1649,1.649,8,0.7643158937525587,1420.4574302240458
ag,50,1.0674200813025008,0.7004052006890887,1067.4200813025009,990,990,1980,1.0782021023257584,880,0.88,8,0.6856297980614087,791.7602249603507
ag,50,2.2642380269609337,1.5090808132110278,2264.238026960934,2218,2217,4435,1.021307184014855,4337,4.337,8,0.9458981084535774,4596.159401485793
ag,50,0.3615571907360883,0.23083358856311617,361.5571907360883,353,352,705,1.0271511100457054,72,0.072,8,0.29139071501723685,64.4798217519173
ag,50,0.6279338476426413,0.4314635037629342,627.9338476426412,637,637,1274,0.985767421730991,281,0.281,8,0.4380254457741814,273.0739047309073
ag,50,1.6741292996780772,1.0460673539606906,1674.1292996780771,1643,1642,3285,1.0195671739817767,2418,2.418,8,0.6782401906764416,2360.981622138163
ag,50,1.9048241078320043,1.257007853321933,1904.8241078320043,1909,1908,3817,0.9983354862851176,3308,3.308,8,1.2053220239945839,3004.1014978450726
ag,50,2.244313054040555,1.590548425690299,2244.313054040555,2271,2269,4540,0.989119900414524,4630,4.63,8,1.171993945513478,5053.484071151673
ag,50,1.9912743854850532,1.2200414888012205,1991.2743854850532,2013,2011,4024,0.9901911414644721,3500,3.5,8,1.1082222361309162,3121.7493442308228
ag,50,2.2343572993495866,1.4538934743821428,2234.357299349587,2229,2226,4455,1.003754402223534,4519,4.519,8,1.4078991237350567,6080.678121085391
ag,50,2.597378755478969,1.6816675588933963,2597.378755478969,2659,2653,5312,0.9790345855555859,5943,5.943,8,1.6463889609324067,5349.237245014487
ag,50,1.3298511896851937,0.8636373800555674,1329.8511896851937,1333,1332,2665,0.9983867790429383,1606,1.606,8,0.7757227981537396,1293.6445386819769
ag,50,2.9516727645645777,1.8700357066338769,2951.672764564578,2942,2939,5881,1.0043119307807342,7905,7.905,8,1.8803517734500135,8515.155138943008
ag,50,3.201631402927864,2.1004453996104306,3201.6314029278637,3254,3250,6504,0.985117354747035,9503,9.503,8,1.7353025195870075,9378.223381482767
