ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.079444317497445,0.47274079460849655,0.22688358221510513,2.1506879040987363,500,0.44708375664470557,0.0,2.8129626962364744
bg,0.0008327422946808624,0.00023407213785825432,0.00040004556089271695,0.0013330221348165595,500,0.3358489908429437,0.0001410010019037223,0.001645181960855602
nag,0.9169518533471775,0.3943647532075519,0.18934337556511824,1.830587675568742,500,0.3938216375306982,0.0,2.1484643143732827
