ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014722888740081532,0.01696453546108283,0.0003711786167425594,0.05744194531395163,500,2.348445573406186,0.0,0.09888874186895866
bg,5.717452755697035e-07,1.978658159760093e-07,2.5887012581122327e-07,1.0347722665827585e-06,500,0.6450194718507045,1.7424698323061094e-07,1.2401347753170415e-06
nag,0.0006079338211134025,0.0009349448801460273,0.0,0.0036401218283905854,500,3.260208581659238,0.0,0.0082159034900682
