ligand_type,r_max,var_rate
ag,50,0.009617365508407652
ag,50,0.004845823730195953
ag,50,0.05227513120865538
ag,50,0.035816838465935016
ag,50,0.0036571499489798836
ag,50,0.015211545336090062
ag,50,0.011651097861440736
ag,50,0.008642105771776414
ag,50,0.014965235609381207
ag,50,0.012020234824492933
ag,50,0.001593361353361254
ag,50,0.005852543064387478
ag,50,0.015787274571185325
ag,50,0.011759885868935815
ag,50,0.0013845962790469232
ag,50,0.02117482605471658
ag,50,0.025131662901499076
ag,50,0.0037265780328384667
ag,50,0.030888806178270653
ag,50,0.020711257565025513
ag,50,0.015268637136945297
ag,50,0.007874808179200577
ag,50,0.005501090390235412
ag,50,0.0015791129147953247
ag,50,0.000503845519130779
ag,50,0.01139735898885739
ag,50,0.0463316454829717
ag,50,0.006852955235095676
ag,50,0.0009176293479219624
ag,50,0.0027713165491895313
ag,50,0.0011506839361875934
ag,50,0.02735337561045945
ag,50,0.021969261895524148
ag,50,0.01066920369241619
ag,50,0.016116473323703428
ag,50,0.00041224750287267766
ag,50,0.006177134095319627
ag,50,0.005266851071853102
ag,50,0.02818068364656876
ag,50,0.0009277272320373746
ag,50,0.010886031875926494
ag,50,0.0011080637225286307
ag,50,0.013097573938048519
ag,50,0.01531997993021434
ag,50,0.01174627290547657
ag,50,0.004680274732421151
ag,50,0.00694967295354038
ag,50,0.0059919305839875505
ag,50,0.0022049059615121655
ag,50,0.012928962594168036
ag,50,0.004600916925313478
ag,50,0.007053536270992665
ag,50,0.041546187716328634
ag,50,0.04100813514974329
ag,50,0.038223025338871695
ag,50,0.0030368305021131066
ag,50,0.00034727846405060303
ag,50,0.010544861528745399
ag,50,0.01824901315176421
ag,50,0.0011464504796791584
ag,50,0.004205412660340851
ag,50,0.0016484262862155633
ag,50,0.00823404972504464
ag,50,0.003928612190869081
ag,50,0.0008414833243743674
ag,50,0.027538629079220733
ag,50,0.01970378556616532
ag,50,0.0021875226525884203
ag,50,0.0030832080256331658
ag,50,0.0570917520464222
ag,50,0.03714607613805451
ag,50,0.006935644337726225
ag,50,0.002271691664137803
ag,50,0.014925141230024763
ag,50,0.02214227206924819
ag,50,0.02228263168860186
ag,50,0.0009428813192196474
ag,50,0.019603323154128417
ag,50,0.0004129655041750111
ag,50,0.034853049196415437
ag,50,0.014643294847933792
ag,50,0.0030784444998757815
ag,50,0.0026113489898181084
ag,50,0.03247183901068141
ag,50,0.02667495862494369
ag,50,0.010720499135513073
ag,50,0.011214953600767153
ag,50,0.0017070965225363848
ag,50,0.007628659429794746
ag,50,0.01494456464534263
ag,50,0.0037980509829542205
ag,50,0.00525056965906238
ag,50,0.006597568354785458
ag,50,0.003379268155136891
ag,50,0.0011476336079915262
ag,50,0.027693215587604236
ag,50,0.010056383521929611
ag,50,0.005057064972828302
ag,50,0.051536025375527005
ag,50,0.0013452750814898831
ag,50,0.008783020859843817
ag,50,0.023589304443224983
ag,50,0.0021963396885623355
ag,50,0.011540535531769036
ag,50,0.019187534542019047
ag,50,0.013206324967822258
ag,50,0.02769730967186655
ag,50,0.015576502564470013
ag,50,0.00985469119604725
ag,50,0.020083131127491632
ag,50,0.024000577823766522
ag,50,0.003148629255396472
ag,50,0.00744736846119151
ag,50,0.007738615533078978
ag,50,0.017786599177604914
ag,50,0.0015651999350063336
ag,50,0.013556393577549977
ag,50,0.0007374690195529731
ag,50,0.0034764789153947004
ag,50,0.023223415094449917
ag,50,0.012184700638384999
ag,50,0.011901850019309922
ag,50,0.004874575135957777
ag,50,0.04791138372094519
ag,50,0.029774942924013142
ag,50,0.043776247825673756
ag,50,0.000464257898271113
ag,50,0.0004929481107380508
ag,50,0.017684730511038423
ag,50,0.023950874749397527
ag,50,0.013817817347009261
ag,50,0.004131084529501588
ag,50,0.018498665533754496
ag,50,0.0075775218500910265
ag,50,0.03424392708607654
ag,50,0.014552661786989702
ag,50,0.004143884501452047
ag,50,0.004786592209539757
ag,50,0.004935551922188082
ag,50,0.0038034998077028847
ag,50,0.022657752012109192
ag,50,0.01637429630308185
ag,50,0.03315451642761172
ag,50,0.02935513294551484
ag,50,0.01436560666365901
ag,50,0.008732821529957172
ag,50,0.002002372671811311
ag,50,0.00764876236592839
ag,50,0.008732686993283053
ag,50,0.0022315280140092096
ag,50,0.0224133339335727
ag,50,0.019642814976056765
ag,50,0.0008321255843000285
ag,50,0.001012380184858282
ag,50,0.027665869895276314
ag,50,0.005830326134041579
ag,50,0.012195610416761081
ag,50,0.05540403835071794
ag,50,0.00404615009346678
ag,50,0.004536787463651536
ag,50,0.016284412598874656
ag,50,0.011214835928981768
ag,50,0.03136241844513755
ag,50,0.003937151706431841
ag,50,0.014166168741448524
ag,50,0.012010490461053075
ag,50,0.02785529044171954
ag,50,0.08804309955547937
ag,50,0.00888993689948721
ag,50,0.00431596209156988
ag,50,0.04747423825666001
ag,50,0.006595806180951167
ag,50,0.008607842475653046
ag,50,0.012412937047065148
ag,50,0.013385964171907513
ag,50,0.0018295710148013842
ag,50,0.044688927751890324
ag,50,0.00478326135860555
ag,50,0.047513539363694436
ag,50,0.0010351611579604736
ag,50,0.0055855082386160465
ag,50,0.012086402540014635
ag,50,0.01883980962182125
ag,50,0.001470460388692526
ag,50,0.010967856815212005
ag,50,0.008412995190880693
ag,50,0.004127456429914075
ag,50,0.0019245227189218096
ag,50,0.03256059290439116
ag,50,0.004433967835971797
ag,50,0.0054719237321678195
ag,50,0.00542580805502513
ag,50,0.05325900503438348
ag,50,0.004722156199251614
ag,50,0.02270731037294802
ag,50,0.008674815059287426
ag,50,0.002132800283981209
ag,50,0.010682030355220733
ag,50,0.005255215709338429
ag,50,0.011353764999964303
ag,50,0.0
ag,50,0.004633067738299371
ag,50,0.003591506604244815
ag,50,0.008564499860715327
ag,50,0.004945379962109116
ag,50,0.012599544029621103
ag,50,0.001650097134386864
ag,50,0.003517323186008172
ag,50,0.014421356752648763
ag,50,0.009456945905351642
ag,50,0.0011675453524465145
ag,50,0.08697243404038119
ag,50,0.0020123250629535123
ag,50,0.05290500294227774
ag,50,0.002373481584778511
ag,50,0.003347359702341318
ag,50,0.0005219006652996471
ag,50,0.0032046644440062136
ag,50,0.013688538465501682
ag,50,0.00942886709297091
ag,50,0.01988634525055313
ag,50,0.006372717627394809
ag,50,0.043472999789420826
ag,50,0.029105799409606316
ag,50,0.014281770392816546
ag,50,0.0005589699171557597
ag,50,0.0031028522208288688
ag,50,0.0114917864834108
ag,50,0.014138645731732532
ag,50,0.005125300556317104
ag,50,0.000544934707478485
ag,50,0.026428278246010403
ag,50,0.006246533811145741
ag,50,0.010573891963115803
ag,50,0.008807303842694868
ag,50,0.038203996691285644
ag,50,0.02918478368982966
ag,50,0.01624206224426622
ag,50,0.022123829519586812
ag,50,0.010426772753891882
ag,50,0.011161530986710553
ag,50,0.023934463823160397
ag,50,0.011200823681628879
ag,50,0.0015492603916879945
ag,50,0.027357072397205782
ag,50,0.005416606818742149
ag,50,0.004635952108603577
ag,50,0.045496819596600006
ag,50,0.008352518360327821
ag,50,0.0027687524445918865
ag,50,0.0028055900824053006
ag,50,0.026027101430544642
ag,50,0.01637488666063935
ag,50,0.007753733842205352
ag,50,0.001609620594828839
ag,50,0.009225716107354367
ag,50,0.002643519563049557
ag,50,0.03131391002343483
ag,50,0.02705757175198615
ag,50,0.007389252176511668
ag,50,0.004138567433624169
ag,50,0.004608622112358153
ag,50,0.0052791430077021775
ag,50,0.002341960642988183
ag,50,0.017805127715308157
ag,50,0.005821563500579476
ag,50,0.024738848463455535
ag,50,8.631937404622132e-05
ag,50,0.0033304629443117266
ag,50,0.014704997290080679
ag,50,0.0024205743827362125
ag,50,0.003049098666298909
ag,50,0.09663526014516027
ag,50,0.00032360360201131157
ag,50,0.010509970125203428
ag,50,0.008916292925857553
ag,50,0.0045539918301143525
ag,50,0.004627895537445298
ag,50,0.0032043872507731257
ag,50,0.0509506187737206
ag,50,0.0006140741087187918
ag,50,0.03376922135954768
ag,50,0.004408163780148061
ag,50,0.020811861388082255
ag,50,0.01062427251047201
ag,50,0.03723251268728399
ag,50,0.022737471886668886
ag,50,0.0011922223405729892
ag,50,0.00016061119127688567
ag,50,0.014699667406203225
ag,50,0.0023041482654996646
ag,50,0.0053267713351726805
ag,50,0.007862386178062614
ag,50,0.011626060421738775
ag,50,0.00653912085383184
ag,50,0.015795230755044413
ag,50,0.010834524727340063
ag,50,0.03224069288568262
ag,50,0.0027506946156415292
ag,50,0.011150975282870113
ag,50,0.022490701732506505
ag,50,0.0015824194325272053
ag,50,0.0025993442559154476
ag,50,0.0005758944545875325
ag,50,0.0038397838350166806
ag,50,0.001259032403065413
ag,50,0.023336737331042037
ag,50,0.009057608586739131
