ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.065531369274668,0.4591307736305924,0.22057263068160726,2.0422195365540654,3500,0.3161625119177395,0.0,2.8749465484044836
bg,0.0008183674360091395,0.00023325850257884036,0.00040411551180564753,0.0013029866393759776,3500,0.3875753651549048,0.0001552484079491,0.0018441060181685
nag,0.3785922330472997,0.20676786427079877,0.06496639107167458,0.8568994404864752,3500,0.916715366593211,0.0,1.4123785376300686
