ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0892821165492501,0.4572924538365011,0.2246300766852033,2.0748646534823636,500,0.3204340292457256,0.0,2.645566810359155
bg,0.0008264307241874082,0.0002339248284758614,0.000407071147265691,0.001332645575877806,500,0.40484319084956844,0.0002425592782811113,0.0015987174385017756
nag,0.21365443970179637,0.09035047166797575,0.042996262277103,0.4080881162434983,500,0.3296379441220496,0.03699013622856663,0.4881976909354275
