ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,0.3321464464911032,0.2218251845744359,332.1464464911032,330,329,659,1.0095636671462103,74,0.074,11,0.17504860580628318,75.40389702565173
ag,50,0.3486746862545413,0.22710064941983849,348.6746862545413,327,327,654,1.0662834442034903,75,0.075,11,0.27637881133576286,69.27895754857968
ag,50,1.4107644353130746,0.8882993569067721,1410.7644353130745,1356,1354,2710,1.041923512048061,1663,1.663,11,0.9562772918279911,1514.853750254236
ag,50,1.029882319209947,0.6735570844639394,1029.8823192099471,964,963,1927,1.0694520448701423,730,0.73,11,0.45171010788018207,893.3438433417916
ag,50,1.2873049120624576,0.8332348676189398,1287.3049120624576,1353,1350,2703,0.953559194120339,1440,1.44,11,0.6383230071127582,1493.5313883043107
ag,50,0.9898020056063538,0.6343166893916853,989.8020056063538,980,980,1960,1.0100020465370956,831,0.831,11,0.6862984825331466,920.4492955833297
ag,50,0.5965031005749322,0.4171160614573428,596.5031005749322,636,635,1271,0.9393749615353263,291,0.291,11,0.41756021295745965,310.4802159121234
ag,50,0.6575997919637117,0.43636799788686176,657.5997919637117,672,671,1343,0.9800294962201367,315,0.315,11,0.4234841136474909,335.71914142598393
ag,50,2.024852799740345,1.2997393163344093,2024.8527997403453,1987,1986,3973,1.0195633432730842,3562,3.562,11,1.1117064000726966,4176.119849013228
ag,50,2.019588242167332,1.318460903729355,2019.5882421673323,1980,1978,3958,1.0210254004890456,3491,3.491,11,1.563808185956834,3917.0965532844943
ag,50,1.9342530801959308,1.271708263168691,1934.2530801959308,1894,1893,3787,1.0217924353914056,3256,3.256,11,1.3265967909123153,3438.815627735906
ag,50,1.3254170643276952,0.8587239942650262,1325.4170643276952,1306,1306,2612,1.0148675837118646,1588,1.588,11,1.1344162454611864,1543.3875534860133
ag,50,1.9584995171741493,1.2378193947366758,1958.4995171741493,1973,1970,3943,0.994162191458959,3322,3.322,11,1.3926300231821926,4077.2034270582153
ag,50,0.9740252473839565,0.667114839407464,974.0252473839564,1000,999,1999,0.975000247631588,885,0.885,11,0.6889440999632782,704.4862676867457
ag,50,2.261348441500627,1.4856176731520576,2261.348441500627,2278,2277,4555,0.9931262369348384,4356,4.356,11,1.7164613836890612,5230.195180759824
ag,50,1.6171008588745903,1.108487034049685,1617.1008588745904,1631,1629,3260,0.9926954320899879,2310,2.31,11,1.2453639215377177,2409.1452081208854
ag,50,1.902686560395148,1.2822642353597293,1902.686560395148,1962,1961,3923,0.9702634168256746,3376,3.376,11,1.1728713763355725,3545.6519965327925
ag,50,1.0163176861415848,0.6720413422607411,1016.3176861415848,982,981,1963,1.0360017187987611,837,0.837,11,0.5211089478048415,1097.0402427596625
ag,50,1.9720258458980846,1.311367609957017,1972.0258458980845,1921,1919,3840,1.0276320197488715,3146,3.146,11,1.264903749197031,2019.6161292538209
ag,50,1.3846326102784572,0.8990259997769592,1384.6326102784572,1332,1330,2662,1.041077150585306,1469,1.469,11,0.7537485963149286,1332.4159268333087
ag,50,1.3249318219825303,0.8683087713779414,1324.9318219825304,1339,1339,2678,0.989493519031016,1519,1.519,11,1.0133671823447017,1426.0781355313397
ag,50,0.9577506283338989,0.6587124773229689,957.7506283338989,965,963,1928,0.9945489390798535,817,0.817,11,0.6936473041069524,952.7957402348554
ag,50,0.0,0.0,0.0,0,0,0,,0,0.0,11,0.0,0.0
ag,50,2.240327527473451,1.4849016183748676,2240.327527473451,2228,2226,4454,1.006436445405863,4524,4.524,11,1.2002000352895528,4879.884745958656
ag,50,2.5680252691500423,1.6838770813598798,2568.0252691500423,2572,2568,5140,1.0000098400116988,6016,6.016,11,1.4932164033239048,5494.209355257661
ag,50,1.976530495186151,1.2232679226393153,1976.530495186151,1967,1964,3931,1.0063800891986512,3275,3.275,11,1.6163249094811893,2922.2842090383674
ag,50,2.2123813542478565,1.4907182688154919,2212.3813542478565,2259,2254,4513,0.9815356496219416,4247,4.247,11,1.839301273951857,4177.028437953724
ag,50,0.9697300858596469,0.6566631535179375,969.7300858596469,991,991,1982,0.9785369181227517,837,0.837,11,0.555066129808086,632.9926427695168
ag,50,1.0003128996561916,0.672180390897797,1000.3128996561916,936,934,1870,1.0709988219017041,776,0.776,11,0.727591386741185,836.4208910091106
ag,50,1.6119412461230378,1.1238064339399758,1611.941246123038,1631,1630,3261,0.9889210098914343,2237,2.237,11,1.2108084613110583,2095.3453710711624
ag,50,2.3036988220586516,1.563002456077111,2303.698822058652,2285,2284,4569,1.0086247031780438,4696,4.696,11,1.6706669411889223,5333.060682253937
ag,50,1.3452526935284963,0.8882278691779227,1345.2526935284964,1313,1313,2626,1.024564123022465,1638,1.638,11,0.7973099313235285,1762.9386323288809
ag,50,1.2705664036522781,0.8584253358140926,1270.566403652278,1309,1307,2616,0.9721242568112304,1452,1.452,11,0.9562929719901129,1426.2700714067498
ag,50,1.3351561919633617,0.8776271450515476,1335.1561919633616,1322,1320,2642,1.0114819636086072,1474,1.474,11,1.1420270496306038,1628.8221853974637
ag,50,2.5832636474730646,1.7591270224988689,2583.263647473065,2521,2517,5038,1.0263264392026479,5960,5.96,11,1.752178981585223,6734.376179186823
ag,50,1.002441973430163,0.631620024885335,1002.441973430163,999,999,1998,1.003445418849012,801,0.801,11,0.39871494486452924,1015.6515864723282
ag,50,2.8668163984905064,1.8398270981001352,2866.8163984905063,2869,2865,5734,1.0006339959827246,7692,7.692,11,1.4346208530114155,8389.823814182748
ag,50,2.2797437332708332,1.5910032694471736,2279.743733270833,2262,2259,4521,1.009182706184521,4685,4.685,11,1.746089895876755,5714.364343975526
ag,50,1.303199020154313,0.879601571200078,1303.199020154313,1308,1307,2615,0.9970918287332158,1412,1.412,11,1.1760537056573879,1574.7294680029504
ag,50,1.5632603998721901,1.0743722663633186,1563.2603998721902,1631,1630,3261,0.9590554600442884,2003,2.003,11,1.181810813167711,1832.5437425045393
ag,50,0.9618409113348874,0.6810205389960489,961.8409113348873,972,971,1943,0.9905673649174946,860,0.86,11,0.7288030949002066,987.5366681419631
ag,50,2.548096657220906,1.6934818030840972,2548.096657220906,2555,2553,5108,0.9980793800316905,5886,5.886,11,1.5956673892339333,5131.827727905564
ag,50,1.9036708890474037,1.253155822866485,1903.6708890474038,1917,1917,3834,0.9930468904785622,3411,3.411,11,1.2530460307567666,3697.5392887881176
ag,50,0.6574072370673398,0.43170556762254125,657.4072370673398,650,650,1300,1.0113957493343688,329,0.329,11,0.40252729716971375,502.8114065798427
ag,50,2.2711053042715856,1.477838802319402,2271.1053042715857,2257,2256,4513,1.0066956135955611,4469,4.469,11,1.33616469814246,4218.770294059857
ag,50,1.611777489736469,1.0623741554761457,1611.7774897364689,1662,1661,3323,0.9703657373488674,2292,2.292,11,1.0405418710126388,2010.3292264507736
ag,50,1.6142284097675428,1.0418966193639578,1614.2284097675429,1655,1652,3307,0.9771358412636458,2294,2.294,11,1.2439056094946874,2503.7354390761307
ag,50,1.325207406237438,0.8634212105712485,1325.207406237438,1322,1322,2644,1.0024261771841436,1478,1.478,11,0.7565894731888813,1673.7558478969352
