ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0546030628267777,0.46201775735148304,0.2210128192102944,2.0818375385428416,500,0.46049091928778346,0.0,2.515729501775765
bg,0.0008273526549396656,0.000241514621980539,0.000429556546716723,0.0013732545600974005,500,0.6478055621714025,0.0003340507795153406,0.0018441060181685856
nag,0.24619862378560559,0.11139484203453769,0.05087404113472584,0.4745180144914811,500,0.3883449243394068,0.0,0.6358567366399128
