ligand_type,r_max,var_rate,ratio
ag,50,0.00670428199383,1.0
ag,50,0.0277557255518419,1.0
ag,50,0.004150983427933,1.0
ag,50,0.0008510689490884,1.0
ag,50,0.0152985451583372,1.0
ag,50,0.0329156133458065,1.0
ag,50,0.0047923243570052,1.0
ag,50,0.0330513068101123,1.0
ag,50,0.0015790768764767,1.0
ag,50,0.0211707025141435,1.0
ag,50,0.0353999562933247,1.0
ag,50,0.0030974331963443,1.0
ag,50,0.0133462241426596,1.0
ag,50,0.0168024572923064,1.0
ag,50,0.0001755157218494,1.0
ag,50,0.0017028012319808,1.0
ag,50,0.0519906697567046,1.0
ag,50,0.0167452688260261,1.0
ag,50,0.0041090613476661,1.0
ag,50,0.0285234823055477,1.0
ag,50,0.0,1.0
ag,50,0.0039244706951209,1.0
ag,50,0.000158150750014,1.0
ag,50,0.0044008005182371,1.0
ag,50,0.0019577686266589,1.0
ag,50,0.0025352039316257,1.0
ag,50,0.0056384251873679,1.0
ag,50,0.0076802767740342,1.0
ag,50,0.0742814178782886,1.0
ag,50,0.009857011299559,1.0
ag,50,0.0065568340846227,1.0
ag,50,0.0058155781380949,1.0
ag,50,0.0080486684906279,1.0
ag,50,0.0196103746933448,1.0
ag,50,0.0079487146495802,1.0
ag,50,0.0086083291756746,1.0
ag,50,0.0147646545548713,1.0
ag,50,0.0072864507329092,1.0
ag,50,0.0048603723558959,1.0
ag,50,0.0163804674234087,1.0
ag,50,0.0246785619411082,1.0
ag,50,0.0009417617383741,1.0
ag,50,0.0229697293415837,1.0
ag,50,0.0400219963022043,1.0
ag,50,0.0039012211178333,1.0
ag,50,0.0121528661093692,1.0
ag,50,0.0002171953137032,1.0
ag,50,0.0184526558453745,1.0
ag,50,0.0100604703552404,1.0
ag,50,0.0146626847691833,1.0
ag,50,0.0421982415293336,1.0
ag,50,0.003553348060051,1.0
ag,50,0.0088330751727171,1.0
ag,50,0.0043548654471437,1.0
ag,50,0.0020688637104024,1.0
ag,50,0.004721592449088,1.0
ag,50,0.0134373362170321,1.0
ag,50,0.0406117583917228,1.0
ag,50,0.0009132478044702,1.0
ag,50,0.0059651386268777,1.0
ag,50,0.0051936554230807,1.0
ag,50,0.0184811965996949,1.0
ag,50,0.0018756613465847,1.0
ag,50,0.0080939761289616,1.0
ag,50,0.0234757489894888,1.0
ag,50,0.017390470516842,1.0
ag,50,0.0012098571321011,1.0
ag,50,0.0079425852473941,1.0
ag,50,0.0084747288061753,1.0
ag,50,0.0021812181150428,1.0
ag,50,0.0014266797851948,1.0
ag,50,0.0354149264220239,1.0
ag,50,0.0060568139683262,1.0
ag,50,0.0037095278375609,1.0
ag,50,0.0082793579672847,1.0
ag,50,0.0009421812139112,1.0
ag,50,0.0106433859863175,1.0
ag,50,0.0012294338774459,1.0
ag,50,0.0140855811248415,1.0
ag,50,0.0002009603158351,1.0
ag,50,0.0059628062107427,1.0
ag,50,0.0005414394770355,1.0
ag,50,0.0019483643627392,1.0
ag,50,0.0088348517389914,1.0
ag,50,0.0168674998224467,1.0
ag,50,0.0339121188199393,1.0
ag,50,0.0343022533914217,1.0
ag,50,0.0853662556088373,1.0
ag,50,0.024150426186998,1.0
ag,50,0.0040639137199443,1.0
ag,50,0.010418460696261,1.0
ag,50,0.0126152990068923,1.0
ag,50,0.0095757320505341,1.0
ag,50,0.0122251134063802,1.0
ag,50,0.0100493559047075,1.0
ag,50,0.034612072594927,1.0
ag,50,0.0280149908339525,1.0
ag,50,0.0147012073341792,1.0
ag,50,0.0025306372554455,1.0
ag,50,0.0092843988239658,1.0
ag,50,0.0017667710688023,1.0
ag,50,0.0137967000593604,1.0
ag,50,0.0024240651450622,1.0
ag,50,0.0054770833496161,1.0
ag,50,0.0028043370988128,1.0
ag,50,0.0041324488204129,1.0
ag,50,0.0122934663914676,1.0
ag,50,0.0102182211595834,1.0
ag,50,0.0022380970834578,1.0
ag,50,0.0347314038652654,1.0
ag,50,0.0038844831103409,1.0
ag,50,0.0071751531309897,1.0
ag,50,0.005918828701058,1.0
ag,50,0.0179270668562377,1.0
ag,50,0.0077058324698869,1.0
ag,50,0.0116419383668561,1.0
ag,50,0.0021652978453505,1.0
ag,50,0.0010271777689931,1.0
ag,50,0.0247351600883121,1.0
ag,50,0.0215504194977994,1.0
ag,50,0.0213750128865705,1.0
ag,50,0.0328880697855571,1.0
ag,50,0.0084421190418259,1.0
ag,50,0.0023675727947469,1.0
ag,50,0.0341615513803666,1.0
ag,50,0.0104340661574816,1.0
ag,50,0.0113034685753247,1.0
ag,50,0.0166271425645157,1.0
ag,50,0.0512430302100778,1.0
ag,50,0.0,1.0
ag,50,0.0074712594800399,1.0
ag,50,0.008661307178269,1.0
ag,50,0.0219552843781528,1.0
ag,50,0.0092881561954249,1.0
ag,50,0.0120439036401455,1.0
ag,50,0.0049609378804223,1.0
ag,50,0.0958593313039665,1.0
ag,50,0.0061827663742865,1.0
ag,50,0.0005763800393251,1.0
ag,50,0.006558137870634,1.0
ag,50,0.0038732705143061,1.0
ag,50,0.0149549116452595,1.0
ag,50,0.0049398018473856,1.0
ag,50,0.0038804913776717,1.0
ag,50,0.0096473112739821,1.0
ag,50,0.0063209733551583,1.0
ag,50,0.0060172361470921,1.0
ag,50,0.0378042011343004,1.0
ag,50,0.0170863246797533,1.0
ag,50,0.019430150224871,1.0
ag,50,0.0059428195291052,1.0
ag,50,0.0519556512661395,1.0
ag,50,0.0109057078979318,1.0
ag,50,0.011040034211767,1.0
ag,50,0.0320448331588934,1.0
ag,50,0.0048752746652199,1.0
ag,50,0.0016426393904982,1.0
ag,50,0.01127699300626,1.0
ag,50,0.0251432487091188,1.0
ag,50,0.0132547172585814,1.0
ag,50,0.0064890533008701,1.0
ag,50,0.0041969811694875,1.0
ag,50,0.0050216854269542,1.0
ag,50,0.0014686257850514,1.0
ag,50,0.0119486544177668,1.0
ag,50,0.0125681060842372,1.0
ag,50,0.0019484970442599,1.0
ag,50,0.0224705478849988,1.0
ag,50,0.025407266189805,1.0
ag,50,0.0130885172502815,1.0
ag,50,0.022839014954981,1.0
ag,50,0.0063359297091368,1.0
ag,50,0.0296432289287197,1.0
ag,50,0.0028982461485445,1.0
ag,50,0.0198195886187871,1.0
ag,50,0.0098250393907632,1.0
ag,50,0.0062992932589042,1.0
ag,50,0.0033781061582102,1.0
ag,50,0.0053297309094944,1.0
ag,50,0.0341314056607951,1.0
ag,50,0.0042082936839007,1.0
ag,50,0.0062027227763446,1.0
ag,50,0.0073066790562274,1.0
ag,50,0.0131580262400311,1.0
ag,50,0.0864400948824839,1.0
ag,50,0.0051056352428759,1.0
ag,50,0.0080393173039847,1.0
ag,50,0.0998389458078542,1.0
ag,50,0.001097247615277,1.0
ag,50,0.0155950828888384,1.0
ag,50,0.0186970962837672,1.0
ag,50,0.084333862440649,1.0
ag,50,0.005282334806748,1.0
ag,50,0.008044707880058,1.0
ag,50,0.0134442330417829,1.0
ag,50,0.0038530762650588,1.0
ag,50,0.0039538330710888,1.0
ag,50,0.0107870959525234,1.0
ag,50,0.0147165351980714,1.0
ag,50,0.020818368241134,1.0
ag,50,0.0121404787467339,1.0
ag,50,0.0021442570314156,1.0
ag,50,0.0031145292456882,1.0
ag,50,0.0123021665008769,1.0
ag,50,0.0157617609841768,1.0
ag,50,0.0030229369995791,1.0
ag,50,0.0324101966611824,1.0
ag,50,0.0031252182762721,1.0
ag,50,0.0021894903140491,1.0
ag,50,0.0080981799648801,1.0
ag,50,0.0130314781406374,1.0
ag,50,0.03255573519588,1.0
ag,50,0.0059178322857241,1.0
ag,50,0.0059656449086515,1.0
ag,50,0.0089655635905611,1.0
ag,50,0.0032286160054377,1.0
ag,50,0.0148191631937436,1.0
ag,50,0.0244988618258249,1.0
ag,50,0.0159184416565157,1.0
ag,50,0.0722400958936109,1.0
ag,50,0.012385688693249,1.0
ag,50,0.0039834201828152,1.0
ag,50,0.0012479619102761,1.0
ag,50,0.0093730910916962,1.0
ag,50,0.0072467982279428,1.0
ag,50,0.0138858617420122,1.0
ag,50,0.0090527276394977,1.0
ag,50,0.020199914808261,1.0
ag,50,0.0003828352057616,1.0
ag,50,0.0261558821170197,1.0
ag,50,0.0223840645753439,1.0
ag,50,0.0273808294349494,1.0
ag,50,0.0079821453147189,1.0
ag,50,0.0057599967295244,1.0
ag,50,0.0079718624224267,1.0
ag,50,0.0048682487910889,1.0
ag,50,0.0155242325400627,1.0
ag,50,0.0287606597984108,1.0
ag,50,0.009058768472205,1.0
ag,50,0.055532838755361,1.0
ag,50,0.0083415534596321,1.0
ag,50,0.0315851438054749,1.0
ag,50,0.0100798328631568,1.0
ag,50,0.0025543677944966,1.0
ag,50,0.0266091710806711,1.0
ag,50,0.0073080805075215,1.0
ag,50,0.0793998112303614,1.0
ag,50,0.0245329255767629,1.0
ag,50,0.0088427068244114,1.0
ag,50,0.0053778817060764,1.0
ag,50,0.0020379631525666,1.0
ag,50,0.0455939908703231,1.0
ag,50,0.0224755595541003,1.0
ag,50,0.0197137741676167,1.0
ag,50,0.046318829886906,1.0
ag,50,0.0038495302617851,1.0
ag,50,0.0754106286446346,1.0
ag,50,0.0039549404271329,1.0
ag,50,0.0353471365408511,1.0
ag,50,0.0029084358062592,1.0
ag,50,0.0036736005733788,1.0
ag,50,0.001606498827344,1.0
ag,50,0.0115591807427434,1.0
ag,50,0.0036780846901681,1.0
ag,50,0.0056025891960447,1.0
ag,50,0.0026699910610552,1.0
ag,50,0.0924945350674727,1.0
ag,50,0.0053150415503495,1.0
ag,50,0.0055949967188443,1.0
ag,50,0.0611284230095953,1.0
ag,50,0.002416496294365,1.0
ag,50,0.0067438741966906,1.0
ag,50,0.0121395865597014,1.0
ag,50,0.0057695534073937,1.0
ag,50,0.0070886221589712,1.0
ag,50,0.0109654184020793,1.0
ag,50,0.0488367373000729,1.0
ag,50,0.0052149491253801,1.0
ag,50,0.0117844642000706,1.0
ag,50,0.0085363365432955,1.0
ag,50,0.0203004074079114,1.0
ag,50,0.0339338687104684,1.0
ag,50,0.0269028046947628,1.0
ag,50,0.0025745028410263,1.0
ag,50,0.0091588639208145,1.0
ag,50,0.0012176985442574,1.0
ag,50,0.0037551134704791,1.0
ag,50,0.004170399346045,1.0
ag,50,0.0016239968475463,1.0
ag,50,0.0016364267654034,1.0
ag,50,0.0446254503396672,1.0
ag,50,0.0003153520077183,1.0
ag,50,0.0022660541372776,1.0
ag,50,0.0865135188069193,1.0
ag,50,0.0350617103629907,1.0
ag,50,0.0081287959564505,1.0
ag,50,0.0039993384554652,1.0
ag,50,0.0018492047538918,1.0
ag,50,0.0185145985984151,1.0
ag,50,0.0039571924195154,1.0
ag,50,0.0008126825558911,1.0
ag,50,0.0088767265900571,1.0
ag,50,0.0186171833284587,1.0
ag,50,0.0025981361356285,1.0
ag,50,0.0102309077468928,1.0
ag,50,0.0176767063760406,1.0
ag,50,0.0098136107176843,1.0
ag,50,0.0061866891350604,1.0
ag,50,0.0017807770283732,1.0
ag,50,0.0028400338661429,1.0
ag,50,0.0095282288062026,1.0
ag,50,0.0029787012980625,1.0
ag,50,0.0620522945598246,1.0
ag,50,0.02996682212747,1.0
ag,50,0.0040782762015719,1.0
ag,50,0.0065728827394195,1.0
ag,50,0.0049586466785145,1.0
ag,50,0.0247857397640504,1.0
ag,50,0.0031643548874225,1.0
ag,50,0.0058420072982687,1.0
ag,50,0.0014573084797257,1.0
ag,50,0.0072269293046738,1.0
ag,50,0.0091652227327392,1.0
ag,50,0.0042385168326694,1.0
ag,50,0.0560389913891104,1.0
ag,50,0.0095750005076958,1.0
ag,50,0.0045907700461251,1.0
ag,50,0.004408582900106,1.0
ag,50,0.0080783570714886,1.0
ag,50,0.0007416676299187,1.0
ag,50,0.0022439442593562,1.0
ag,50,0.0164187675700605,1.0
ag,50,0.0106776015140513,1.0
ag,50,0.0154649389333398,1.0
ag,50,0.0004648184143977,1.0
ag,50,0.0149375974553999,1.0
ag,50,0.034479812204402,1.0
ag,50,0.0352564990489391,1.0
ag,50,0.0204422034788514,1.0
ag,50,0.0127872242592848,1.0
ag,50,0.0152277022564068,1.0
ag,50,0.0391685059627627,1.0
ag,50,0.0069801860740665,1.0
ag,50,0.0260879265964189,1.0
ag,50,0.0028859976004588,1.0
ag,50,0.0045935015126369,1.0
ag,50,0.0090162974059538,1.0
ag,50,0.011656779596165,1.0
ag,50,0.0031006020094633,1.0
ag,50,0.0003009551895997,1.0
ag,50,0.0,1.0
ag,50,0.0011907714726718,1.0
ag,50,0.00020993806682,1.0
ag,50,0.0183270402036596,1.0
ag,50,0.0052453544667917,1.0
ag,50,0.0395320022529923,1.0
ag,50,0.0327039255268423,1.0
ag,50,0.0018565440578435,1.0
ag,50,0.0071344730950267,1.0
ag,50,0.0034190517672172,1.0
ag,50,0.0004886959258245,1.0
ag,50,0.0057981441782353,1.0
ag,50,0.0185502595988094,1.0
ag,50,0.0020107001711354,1.0
ag,50,0.0008337728223184,1.0
ag,50,0.0094538419435701,1.0
ag,50,0.0061245294041213,1.0
ag,50,0.0092357182330319,1.0
ag,50,0.0091943920207864,1.0
ag,50,0.0150245352943259,1.0
ag,50,0.0066679205477631,1.0
ag,50,0.0001531189174422,1.0
ag,50,0.0276860999315952,1.0
ag,50,0.0427547010403723,1.0
ag,50,0.0170905673423131,1.0
ag,50,0.0450927789005865,1.0
ag,50,0.0012004454971689,1.0
ag,50,0.0349113403852907,1.0
ag,50,0.016504329642086,1.0
ag,50,0.0054776440698949,1.0
ag,50,0.0036923011020573,1.0
ag,50,0.0255360433476572,1.0
ag,50,0.0024293997400732,1.0
ag,50,0.0054240002886928,1.0
ag,50,0.0124792991010497,1.0
ag,50,0.001236900901584,1.0
ag,50,0.0002864983377942,1.0
ag,50,0.0414629452246484,1.0
ag,50,0.0024906678282195,1.0
ag,50,0.0054459429237228,1.0
ag,50,0.0002526724914518,1.0
ag,50,0.0010530633257809,1.0
ag,50,0.0214742975792909,1.0
nag,50,0.0011156144708487,1.0
nag,50,0.0010455790049646,1.0
nag,50,0.0,1.0
nag,50,0.0037563800156248,1.0
nag,50,0.0085151798595233,1.0
nag,50,0.000600004772398,1.0
nag,50,0.0001630829946849,1.0
nag,50,0.0010941608918589,1.0
nag,50,0.0088373148519818,1.0
nag,50,0.0004702164426921,1.0
nag,50,0.0018900923467296,1.0
nag,50,0.0002968081254781,1.0
nag,50,0.0007475774977553,1.0
nag,50,0.0003122207018149,1.0
nag,50,0.0005222815735853,1.0
nag,50,0.0012895636865861,1.0
nag,50,0.0008331132382945,1.0
nag,50,0.003453811831446,1.0
nag,50,0.0025522179399426,1.0
nag,50,0.0008819830956574,1.0
nag,50,0.0,1.0
nag,50,9.388100698001434e-05,1.0
nag,50,0.0003590392644263,1.0
nag,50,0.0003074886420408,1.0
nag,50,0.0032527966439794,1.0
nag,50,0.0020378563572033,1.0
nag,50,0.0102793725005052,1.0
nag,50,0.0010474865844297,1.0
nag,50,0.0003722027366573,1.0
nag,50,0.0001029490149175,1.0
nag,50,0.0001230219852162,1.0
nag,50,0.0008627030574778,1.0
nag,50,0.0013039216732632,1.0
nag,50,0.0004366679814643,1.0
nag,50,0.001252497503099,1.0
nag,50,0.0007122581750748,1.0
nag,50,0.0003020792876089,1.0
nag,50,0.0003559335154455,1.0
nag,50,0.0002368650764527,1.0
nag,50,0.006341651528999,1.0
nag,50,7.815532100991556e-05,1.0
nag,50,0.0004026025243849,1.0
nag,50,0.0030204514847654,1.0
nag,50,0.0075173446014494,1.0
nag,50,0.0032605721188842,1.0
nag,50,0.0,1.0
nag,50,0.0002357309882605,1.0
nag,50,8.489370132941697e-05,1.0
nag,50,0.0018684541811792,1.0
nag,50,0.0,1.0
nag,50,0.0,1.0
nag,50,0.0001893302455991,1.0
nag,50,0.0013898610678985,1.0
nag,50,0.0010506364480671,1.0
nag,50,0.0002654549855913,1.0
nag,50,0.0017826901879994,1.0
nag,50,0.003460162400746,1.0
nag,50,0.0039471166926156,1.0
nag,50,0.0030819659547775,1.0
nag,50,0.0004085568887558,1.0
nag,50,0.0001797939829195,1.0
nag,50,0.0019290158293749,1.0
nag,50,0.0124716049077116,1.0
nag,50,0.0066522452798094,1.0
nag,50,0.001772576590847,1.0
nag,50,0.0034935696540434,1.0
nag,50,0.0037675350335989,1.0
nag,50,0.0045348045023456,1.0
nag,50,0.0137454586835358,1.0
nag,50,0.0134208556442899,1.0
nag,50,0.000459530899784,1.0
nag,50,0.0050124341037116,1.0
nag,50,0.0049242740770783,1.0
nag,50,0.0002689851052856,1.0
nag,50,0.0002504881427543,1.0
nag,50,0.0004382338214207,1.0
nag,50,0.0020666678638564,1.0
nag,50,0.0,1.0
nag,50,0.0013042363563215,1.0
nag,50,0.0002071084640004,1.0
nag,50,0.0025366511488015,1.0
nag,50,0.0001740454856427,1.0
nag,50,0.0013048506224476,1.0
nag,50,0.002155290361451,1.0
nag,50,0.0001506906971612,1.0
nag,50,0.0036074051021555,1.0
nag,50,0.0002378421586543,1.0
nag,50,0.005527347633835,1.0
nag,50,0.0043300730826382,1.0
nag,50,0.0008894733627588,1.0
nag,50,0.0001358074113725,1.0
nag,50,0.0030615642065335,1.0
nag,50,0.0006062413001435,1.0
nag,50,0.0057133054945057,1.0
nag,50,0.0030741526409833,1.0
nag,50,0.0169609645356489,1.0
nag,50,0.0039715699691782,1.0
nag,50,0.0003666061695533,1.0
nag,50,0.0018479727980288,1.0
nag,50,0.0017044317374688,1.0
nag,50,0.0002023021330185,1.0
nag,50,0.0040007590778861,1.0
nag,50,0.0002614299426668,1.0
nag,50,0.0021680448962421,1.0
nag,50,0.0001442536816761,1.0
nag,50,0.00116210794609,1.0
nag,50,0.0,1.0
nag,50,0.001099654091254,1.0
nag,50,0.0001276960784455,1.0
nag,50,0.0003598702379611,1.0
nag,50,0.0,1.0
nag,50,0.0003561749986562,1.0
nag,50,0.0135381762253471,1.0
nag,50,0.0009269729942904,1.0
nag,50,0.0002113897525682,1.0
nag,50,0.0003392849962307,1.0
nag,50,0.0001577305902669,1.0
nag,50,0.0023090702621444,1.0
nag,50,0.0007459696559155,1.0
nag,50,0.0034759806092606,1.0
nag,50,0.0002916537737107,1.0
nag,50,0.0087100026067942,1.0
nag,50,0.0055289454116647,1.0
nag,50,0.0004377204214405,1.0
nag,50,0.0003202790975567,1.0
nag,50,8.975834510582386e-05,1.0
nag,50,0.0003590317336041,1.0
nag,50,0.0005430335264673,1.0
nag,50,0.0,1.0
nag,50,0.0018364567005914,1.0
nag,50,0.0018414687249985,1.0
nag,50,0.0011108334470505,1.0
nag,50,0.0001433596984455,1.0
nag,50,0.0089146306447272,1.0
nag,50,0.0001996666252834,1.0
nag,50,0.0004916258069455,1.0
nag,50,0.0032263944134816,1.0
nag,50,0.0006222916013161,1.0
nag,50,0.0,1.0
nag,50,0.0033554197020741,1.0
nag,50,0.0152254366169139,1.0
nag,50,0.0,1.0
nag,50,0.0012679261052333,1.0
nag,50,0.0024003961048008,1.0
nag,50,0.0002619264651866,1.0
nag,50,0.0007988100919633,1.0
nag,50,0.0106334018948687,1.0
nag,50,0.0018097167036843,1.0
nag,50,0.0003832744864157,1.0
nag,50,0.0015333745131285,1.0
nag,50,0.0015646131771944,1.0
nag,50,0.0004230446131143,1.0
nag,50,0.0025366162068244,1.0
nag,50,0.0041643489337396,1.0
nag,50,0.0,1.0
nag,50,0.000493947146122,1.0
nag,50,0.0,1.0
nag,50,0.0008422719348504,1.0
nag,50,0.0006999277315186,1.0
nag,50,0.0022738664148637,1.0
nag,50,0.0,1.0
nag,50,0.0011644460407495,1.0
nag,50,0.0001790126363023,1.0
nag,50,0.0001722663350587,1.0
nag,50,0.0023674603023107,1.0
nag,50,0.0001622407737369,1.0
nag,50,0.0027994198423075,1.0
nag,50,0.0006629347229851,1.0
nag,50,0.0003286205981307,1.0
nag,50,0.0008348278129672,1.0
nag,50,0.0002027822403415,1.0
nag,50,0.0003820631671991,1.0
nag,50,0.0,1.0
nag,50,0.0007631508312514,1.0
nag,50,0.0002032941767282,1.0
nag,50,0.0,1.0
nag,50,0.0,1.0
nag,50,0.0002030782143708,1.0
nag,50,0.0003356480132162,1.0
nag,50,0.0012509917331397,1.0
nag,50,0.0032320909153767,1.0
nag,50,0.0005638178904219,1.0
nag,50,0.0029907846729408,1.0
nag,50,0.0017201024143932,1.0
nag,50,0.0091291409423237,1.0
nag,50,0.0008411557391304,1.0
nag,50,0.0,1.0
nag,50,0.0,1.0
nag,50,0.0016218116255431,1.0
nag,50,0.0041653739146004,1.0
nag,50,8.341317050756954e-05,1.0
nag,50,0.0009068577940605,1.0
nag,50,0.0023372360873451,1.0
nag,50,0.0010577308164226,1.0
nag,50,0.0038104047796356,1.0
nag,50,5.48689099763543e-05,1.0
nag,50,0.0001472311327782,1.0
nag,50,0.0046996607860044,1.0
nag,50,6.599686272239641e-05,1.0
nag,50,0.0010945454479102,1.0
nag,50,0.0043614125277528,1.0
nag,50,0.0,1.0
nag,50,0.000401129760547,1.0
nag,50,0.00016112279977,1.0
nag,50,0.0,1.0
nag,50,0.0018868993060886,1.0
nag,50,0.000400329326276,1.0
nag,50,0.000233475766075,1.0
nag,50,0.0004847660710141,1.0
nag,50,8.95574461066177e-05,1.0
nag,50,0.0043623111903191,1.0
nag,50,0.0003587091710761,1.0
nag,50,0.0011634578774321,1.0
nag,50,0.0056387381657869,1.0
nag,50,0.0059414447958222,1.0
nag,50,0.0001539744673284,1.0
nag,50,0.0048264741036622,1.0
nag,50,0.0103877801803233,1.0
nag,50,0.0038199367825721,1.0
nag,50,0.00060014866943,1.0
nag,50,0.0015831394227583,1.0
nag,50,0.0003359285758648,1.0
nag,50,0.0011012514172939,1.0
nag,50,0.0001452647824017,1.0
nag,50,0.0112948300008274,1.0
nag,50,0.0,1.0
nag,50,0.0034184612257598,1.0
nag,50,0.0037872580035793,1.0
nag,50,0.0014614811317044,1.0
nag,50,0.0011376798783407,1.0
nag,50,0.0001906716983061,1.0
nag,50,0.0011561063028096,1.0
nag,50,0.000291001255133,1.0
nag,50,0.0002325995674691,1.0
nag,50,0.0,1.0
nag,50,0.0005238588527147,1.0
nag,50,0.0011986110741925,1.0
nag,50,0.000174433158872,1.0
nag,50,0.0011824538844021,1.0
nag,50,0.0017846975735537,1.0
nag,50,0.0027482880832718,1.0
nag,50,0.0001526020665023,1.0
nag,50,0.002464286771759,1.0
nag,50,0.0007591458179963,1.0
nag,50,0.0010589938070376,1.0
nag,50,0.0129637224481493,1.0
nag,50,0.0003564651107334,1.0
nag,50,0.0003888559646791,1.0
nag,50,9.808001216052404e-05,1.0
nag,50,0.0053843794780231,1.0
nag,50,0.004240440059405,1.0
nag,50,0.0,1.0
nag,50,0.0019335481512837,1.0
nag,50,0.0007826494795815,1.0
nag,50,0.0017136426186478,1.0
nag,50,0.0,1.0
nag,50,0.0013737009477621,1.0
nag,50,0.0001389103162597,1.0
nag,50,0.000227315819009,1.0
nag,50,0.0004188194601587,1.0
nag,50,0.0002284088255935,1.0
nag,50,0.0004089718701451,1.0
nag,50,0.0010062307909084,1.0
nag,50,0.0007679520104497,1.0
nag,50,0.0193742618166095,1.0
nag,50,0.0,1.0
nag,50,5.371909220403672e-05,1.0
nag,50,0.001970008402604,1.0
nag,50,0.00426230647579,1.0
nag,50,0.0014183224481286,1.0
nag,50,0.0,1.0
nag,50,0.0004433218248889,1.0
nag,50,0.0005140527818864,1.0
nag,50,0.0005524713085235,1.0
nag,50,0.0023177794255467,1.0
nag,50,0.0028345473111923,1.0
nag,50,0.0003085820545018,1.0
nag,50,0.0002094771961323,1.0
nag,50,0.0003127783426821,1.0
nag,50,0.0002704212188914,1.0
nag,50,0.0016178838920083,1.0
nag,50,0.0024370052826975,1.0
nag,50,0.0001757505458595,1.0
nag,50,0.0005183129674808,1.0
nag,50,0.0,1.0
nag,50,0.0002988266848277,1.0
nag,50,0.0061472544519775,1.0
