ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.014345105902807125,0.01678123260130699,0.000329534117168465,0.0606482179599085,2000,2.6511616781892453,0.0,0.1510070110008191
bg,5.824964433075922e-07,2.0331521887230604e-07,2.600196579651519e-07,1.030977326719138e-06,2000,0.7557101877537084,1.639605975158879e-07,1.518948641339586e-06
nag,0.0011885329679370694,0.0021258423543696085,0.0,0.006311946488633086,2000,5.254079544392208,0.0,0.0313538481900052
