ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.1028128506175408,0.46068592885741066,0.2199318683983117,2.041459214461633,500,0.24756271282116785,0.0,2.8749465484044836
bg,0.0007967725395797113,0.00023487649322098602,0.0003839206458600113,0.0012869864606238077,500,0.37343349307259527,0.00017203271128791759,0.0016886028217932435
nag,0.49015727627143535,0.21907402217255073,0.09828974790023495,0.9316477179299919,500,0.3593501028015622,0.0,1.2609223366100273
