ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.5724356047179622,1.0812176105691182,1572.4356047179622,1673,1670,3343,0.9415782064179414,2410,2.41,4,0.7651498519770191,2959.2668099381362
ag,50,1.5922970225718873,1.0795442605039294,1592.2970225718873,1648,1644,3292,0.9685505003478633,2300,2.3,4,1.2777095306589032,2859.940920435487
ag,50,0.9952147114659665,0.6380927446384591,995.2147114659665,1015,1014,2029,0.9814740744240301,912,0.912,4,0.5461293667397644,985.7806597056651
ag,50,1.017996992185534,0.7001360531423052,1017.996992185534,1005,1004,2009,1.0139412272764283,847,0.847,4,0.8072155192032743,744.3171083035428
ag,50,0.9529264520070073,0.657884838102301,952.9264520070074,972,972,1944,0.9803770082376619,811,0.811,4,0.4731191671958091,757.4761240300996
ag,50,1.309495290949527,0.8154582151988996,1309.495290949527,1308,1308,2616,1.0011431887993327,1554,1.554,4,0.757120119258872,1593.7717300222307
ag,50,0.9872671846551403,0.6325143493225016,987.2671846551403,998,995,1993,0.9922283262865732,799,0.799,4,0.529283262266463,713.927845986377
ag,50,0.664926312428882,0.4654729072608194,664.926312428882,700,699,1399,0.9512536658496167,364,0.364,4,0.4815735934616745,286.7064504692947
ag,50,1.929781938092965,1.322558791967405,1929.781938092965,1958,1956,3914,0.986596082869614,3385,3.385,4,1.740338542994126,2905.954295382317
ag,50,1.9855916013217156,1.3502363697622173,1985.5916013217156,1969,1968,3937,1.0089388218098148,3463,3.463,4,1.4335030210662836,3192.053982756282
ag,50,0.9846785559993498,0.6719335175016891,984.6785559993498,973,970,1943,1.0151325319580926,735,0.735,4,0.5897168728519667,814.7580714257931
ag,50,1.317536643426619,0.8208318982667067,1317.5366434266189,1359,1356,2715,0.9716346927924918,1594,1.594,4,1.0159829348361824,1336.7224628268973
ag,50,1.3184751533932482,0.8959738272093027,1318.475153393248,1322,1321,2643,0.9980886853847449,1605,1.605,4,0.919630939987682,1776.0561802403322
ag,50,1.9437067579154355,1.2970322865355626,1943.7067579154354,1979,1978,3957,0.982662668309118,3299,3.299,4,1.2017591353959423,3736.55425744534
ag,50,1.3065290156990963,0.8877175663642005,1306.5290156990964,1325,1323,2648,0.9875502764165506,1458,1.458,4,0.7229199622716291,1425.154015047287
ag,50,2.5360204250438647,1.6167432756144244,2536.0204250438646,2594,2593,5187,0.9780256170628093,5787,5.787,4,1.7248960805067963,6782.852320952938
ag,50,2.3009231998149473,1.4772552692445107,2300.923199814947,2273,2271,4544,1.0131762218471805,4895,4.895,4,1.434605741095879,3733.496827585554
ag,50,2.0145109278964917,1.3026890011995562,2014.5109278964915,1992,1989,3981,1.0128260069866724,3255,3.255,4,1.289529309203247,3245.669467275923
ag,50,2.2671019254901026,1.4032830115972001,2267.1019254901025,2274,2269,4543,0.999163475315162,4674,4.674,4,1.464004537031021,5431.891988636765
ag,50,0.6507359677347353,0.4367269274747756,650.7359677347353,679,678,1357,0.959787563030583,355,0.355,4,0.4557246933889081,308.4966961027582
ag,50,1.9542562359638882,1.2738265959915716,1954.2562359638882,1964,1963,3927,0.9955457136851188,3483,3.483,4,1.4817112750757775,3356.9843405088586
ag,50,1.631496239243724,1.062675335961202,1631.496239243724,1677,1674,3351,0.9746094619138136,2455,2.455,4,1.1419280424167444,2170.162685410183
ag,50,2.3136914122563073,1.5032804919265168,2313.691412256307,2254,2252,4506,1.0273940551759801,4463,4.463,4,1.2695853147679061,5265.233751343229
ag,50,0.994538527776842,0.669520608265322,994.538527776842,982,981,1963,1.013800741872418,793,0.793,4,0.625243721190743,769.7893596900518
ag,50,0.6750553855355295,0.4528391707859671,675.0553855355295,651,649,1300,1.040146973090184,338,0.338,4,0.3961204224006087,362.1307133069602
ag,50,1.930358304953526,1.234807056781327,1930.358304953526,1941,1940,3881,0.9950300540997556,3254,3.254,4,0.9454227928934678,3291.8363999181474
ag,50,1.2558486024410727,0.8537398828093462,1255.8486024410727,1317,1315,2632,0.9550179486243898,1374,1.374,4,0.8018720112551658,1043.8951608807272
ag,50,1.2945163982042132,0.8379621805820215,1294.5163982042131,1272,1270,2542,1.0193042505544985,1392,1.392,4,0.9781419591362142,1260.6961139589448
ag,50,1.301094480219627,0.8798133153094653,1301.094480219627,1333,1333,2666,0.9760648763838162,1510,1.51,4,0.7843123270786445,1431.1939627842833
ag,50,1.3189180014265225,0.8862088090405149,1318.9180014265226,1285,1285,2570,1.0263953318494339,1491,1.491,4,0.8648003356336956,1513.8641110467345
