ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,1.0794138781123626,0.4626553720694726,0.2199460948780619,2.054463360135453,500,0.28505309759010483,0.0,2.5622272192011204
bg,0.0008220558819508837,0.00022021967105175557,0.0004280822684541786,0.0013024858315213146,500,0.29893280247346005,0.00023477916570777835,0.0014453912665691585
nag,0.5843118030261076,0.24134182493232756,0.12226253319797203,1.0764042758832348,500,0.15670481364568636,0.0,1.4123785376300686
