ligand_type,mean,std,ci_low,ci_high,count,skew,min,max
ag,0.01522095488779721,0.020214583307527446,0.0002623128222742683,0.06553853282872539,500,3.548619387145572,0.0,0.17753408889277827
bg,5.960877632256921e-07,2.0353777105719547e-07,2.6777904613707525e-07,1.018811173563015e-06,500,0.49232216605019724,2.0234711912133555e-07,1.198252034481148e-06
nag,0.00010772967484644176,0.00016258290509227954,0.0,0.0006225231574786605,500,2.929630997813829,0.0,0.0012254965634642845
